CID,SMILES,sd_label,sd_value
275191,O=C1CC=C2C3CC4N(CCC45c4cc(O)c(O)cc4N1C25)CC3=CCBr,1,106.992
4097208,CC(=O)NC1=C(N(C)C2CCS(=O)(=O)C2)C(=O)c2ccccc2C1=O,1,106.541
4678554,O=C1C(=O)c2ccccc2C(O)=C1CCCCl,1,105.559
263058,CCCCCC(=O)Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(O)c12,1,105.021
67065,O=S(=O)(O)c1cc(O)c2ccc(Nc3ccccc3)cc2c1,1,104.738
4653365,O=C1OC(Nc2cc(Br)cc3cccnc23)c2ccccc21,1,104.193
3157647,COCCNC(=O)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,1,104.186
1072934,CC(C)N(C(=O)Nc1ccc2nsnc2c1)C(C)C,1,104.043
3093192,O=C1C=C(Nc2cccc3cccnc23)c2ccccc2C1=O,1,103.778
4839003,O=C(CSc1nc2ccccc2n1CCc1ccccc1)c1ccc(O)c(O)c1,1,101.847
3742880,O=C1c2ccccc2C(=O)C12OC2c1cccc2ccccc12,1,101.421
2737943,COc1ccccc1Cn1[nH]nnc1=S,1,101.151
1201156,O=C(O)CCCN1C(=O)C(=Cc2ccco2)SC1=S,1,100.615
1581985,CCOC(=O)c1c(C)oc2c1c(C=NCCO)c(O)c1ccccc12,1,100.581
2893413,Cc1ccc(NC2=C(N3CCOCC3)C(=O)c3ccccc3C2=O)cc1,1,100.521
15945619,CNC1=C(N(C(C)=O)c2ccc(Br)cc2)C(=O)c2ccccc2C1=O,1,100.463
3850620,CCOC(=O)C1Nc2ccc(C(=O)O)cc2C2C=CCC12,1,100.025
3236647,CCOC(=O)c1c(C)oc2c1c(C=NCC1CCCO1)c(O)c1ccccc12,1,99.351
663856,CC(C)OCCCNC(=O)c1c(N)n(CC2CCCO2)c2nc3ccccc3nc12,1,98.522
987585,N#Cc1c(NC(=O)c2ccccc2Cl)n(Cc2ccccc2)c2nc3ccccc3nc12,1,98.231
2929846,Cc1[nH][nH]c(=O)c1C(c1c(C)[nH][nH]c1=O)c1cn(Cc2ccc(Cl)c(Cl)c2)c2ccccc12,1,97.95
2870836,CC(=O)N(C)C1=C(N2CCOCC2)C(=O)c2ccccc2C1=O,1,97.559
5711126,CC1CN(Cc2c(O)ccc3c2oc(=O)c2ccccc23)CC(C)O1,1,97.543
42640,CN1CCN(c2ccc([N+](=O)[O-])c3no[n+]([O-])c23)CC1,1,97.05
2323972,O=c1[nH]c(Nc2ccc(F)cc2)cc2ccccc12,1,96.588
2621257,FC(F)(F)c1ccccc1NC(=S)Nc1cccc2cnccc12,1,95.932
3610968,O=C(O)c1ccc(NC2=C(N3CCOCC3)C(=O)c3ccccc3C2=O)cc1,1,95.406
40586,CC1OC(CC(=O)O)CC2=C1C(=O)c1c(O)cccc1C2=O,1,95.031
3147878,O=C1C(Nc2ccccc2)=C(N2CCCCC2)C(=O)c2ccccc21,1,93.592
1388836,COc1ccccc1NC1=C(N2CCCCC2)C(=O)c2ccccc2C1=O,1,93.236
5715097,O=C1NNC(c2ccccc2)=NC1=Cc1ccccc1Cl,1,93.13
275098,Cc1ccc(SC2=C(N(C)C)C(=O)c3ccccc3C2=O)cc1,1,92.919
608257,CC(C)(C=O)C1=CC(=O)c2ccccc2C1=O,1,92.293
664552,O=C(c1ccc(=O)oc1)N1CCCc2ccccc21,1,91.7
5220114,CCN1CCN(C2=C(NS(=O)(=O)c3ccc(Br)cc3)C(=O)c3ccccc3C2=O)CC1,1,90.363
4813,Oc1cc(O)cc(C=Cc2ccc(O)c(O)c2)c1,1,89.878
2928693,Cc1[nH][nH]c(=O)c1C(c1c(C)[nH][nH]c1=O)c1cn(Cc2ccc(F)cc2)c2ccccc12,1,88.131
1481943,NC(=O)C1CCN(C2=C(Cl)C(=O)c3ccccc3C2=O)CC1,1,88.00600000000001
3236768,CCOC(=O)c1c(C)oc2c1c(C=NC1CCS(=O)(=O)C1)c(O)c1ccccc12,1,87.512
1338937,O=C1NC(=O)N(c2ccccc2F)C(=O)C1=Cc1ccc(Sc2nc3ccccc3[nH]2)o1,1,87.031
3508056,COCCCNC(=O)c1cccn2c(=O)c3cc4ccccc4cc3nc12,1,85.206
3244110,Cc1cc(N2C(=O)C3CCCN3C2c2ccc(Cl)c(Cl)c2)no1,1,84.448
5835069,N=C1C(=Cc2ccc(-c3cccc(C(=O)O)c3)o2)C(=O)N=C2SC(CC(=O)N3CCOCC3)=NN12,1,83.591
5902515,CC(=O)Nc1ccc(NC2=CC(=NS(=O)(=O)c3cccs3)c3ccccc3C2=O)cc1,1,82.979
1095028,Nc1ccc(N2CCCCC2)c2nonc12,1,82.619
2142225,O=c1[nH]c(Nc2ccccc2)cc2ccccc12,1,81.793
3946330,CC(=O)N(C1=C(N)C(=O)c2ccccc2C1=O)C(C)C,1,80.507
72571,COc1cc(-c2ccc(Nc3ccccc3C(=O)O)c(OC)c2)ccc1Nc1ccccc1C(=O)O,1,80.15
224810,CCC(CNc1cc(OC)cc2cccnc12)NC1CCCCC1,1,79.732
3757655,CCOP(=O)(OCC)C1(NS(=O)(=O)c2ccccc2)C=C(Br)C(=O)c2ccccc21,1,79.662
332219,Oc1ccc(N=Cc2ccc(OCc3ccccc3)cc2)cc1,1,78.866
2914378,CCCNC1=C(N(C(C)=O)c2cccc(F)c2)C(=O)c2ccccc2C1=O,1,78.054
2813221,CN(C)c1cccc2c1c(NS(=O)(=O)c1cn(C)cn1)nn2C,1,77.911
937080,COC1=C(Nc2ccc(C)cc2)C(=O)c2ccccc2C1=O,1,77.628
6813148,O=C1C(=NO)CCc2ccccc21,1,77.165
931356,COC1=C(Nc2ccccc2)C(=O)c2ccccc2C1=O,1,75.467
2831091,COc1cc(C2C(C#N)=C(N)OC3=C2C(=O)CCC3)c([N+](=O)[O-])cc1OC,1,75.334
135521491,Oc1ccc(C=NNC(=S)Nc2cccnc2)cc1O,1,75.266
660118,Cc1coc2c(O)cc3c(c12)OC1(N2CCCCC2)C(=O)NCCCC31,1,75.109
1833008,CSC1=NSC2=NC(=O)C(=Cc3coc4ccccc4c3=O)C(=N)N12,1,74.929
1891209,COC1=C(Nc2ccccc2OC)C(=O)c2ccccc2C1=O,1,74.217
49849259,Nc1scc2c(C(=O)NN=Cc3ccc(Cl)cc3)nn(-c3ccccc3)c(=O)c12,1,73.18
2612178,COc1cc(NC(=O)COC(=O)c2ccc([N+](=O)[O-])s2)cc(OC)c1OC,1,72.834
135497986,Oc1ccc(C=NNc2ncnc3c2ncn3Cc2ccccc2)cc1O,1,72.463
24979394,COCCN(C(=O)COC(=O)c1cc2c(s1)CCC2)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,1,72.069
611216,COc1ccc2c3c(cccc13)N(C)N=C2C,1,71.899
239677,O=C1C(Cl)=C(NCc2ccco2)C(=O)c2ccccc21,1,71.325
1895189,O=C1NC(=O)N(c2cccc(Cl)c2)C(=O)C1=Cc1ccc(Sc2nc3ccccc3[nH]2)o1,1,70.647
3748281,CCC(=O)N(C1=C(NC(C)C)C(=O)c2ccccc2C1=O)C(C)C,1,69.725
9638434,CC(CC(=O)N1CCCC1)=NNC(=O)c1cc2ccccc2cc1O,1,69.625
3661963,CC(=O)NC1=C(NC2CCS(=O)(=O)C2)C(=O)c2ccccc2C1=O,1,69.165
2167819,CCOC(=O)c1c(NC(=O)C=CC(=O)O)sc(C)c1-c1ccc(C(C)(C)C)cc1,1,68.939
691373,O=C(NC1CCCCC1)Oc1cc2oc(=O)sc2cc1Cl,1,67.127
4587576,CCOC(=O)C1CCN(C2=C(NS(=O)(=O)c3ccc(Cl)cc3)C(=O)c3ccccc3C2=O)CC1,1,66.947
655279,Cc1ccc2occ(C(c3nnnn3Cc3ccccc3)N3CCOCC3)c(=O)c2c1,1,66.701
135432053,O=C1Nc2ccc(Br)cc2C1=Nc1cccnc1,1,66.504
6687,N=C1CCC(=N)c2c1c(O)c1ccccc1c2O,1,66.049
313614,Cc1ccc(S(=O)c2ccc([N+](=O)[O-])c3nonc23)cc1,1,65.545
1365122,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2C(=O)Nc1ccccc1F,1,65.404
3160911,Cc1c(C#N)c(N)nc2c3c(sc12)NC(=O)CC3c1ccccc1,1,65.27
2916452,Cc1ccc(NC2=C(NCCO)C(=O)c3ccccc3C2=O)cc1,1,65.219
2275810,Cc1ccc(N2C(=O)NC(=O)C(=CC=Cc3ccco3)C2=O)cc1C,1,65.08
1204178,O=[N+]([O-])c1cc2oc3c(c2c(C=NCc2ccncc2)c1O)CCCC3,1,64.705
3770506,CCOC(=O)N1CCN(C2=C(NS(=O)(=O)c3ccc(C)cc3)C(=O)c3ccccc3C2=O)CC1,1,63.777
2110942,COc1ccc(-c2nn(-c3ccccc3)cc2N)cc1,1,62.732
3124417,CCN1c2ccccc2N(C)C1(C)c1ccccc1,1,62.654
2407524,COc1cc(C=C2CCC(=Cc3cc(OC)c(O)c(OC)c3)C2=O)cc(OC)c1O,1,61.737
1914572,Cc1cccc(N2C(=O)NC(=O)C(=Cc3cc(C)n(-c4sc5c(c4C#N)CCCC5)c3C)C2=O)c1C,1,60.357
3235840,CCC(=O)N1CCc2cc(S(=O)(=O)NC(C(=O)N3CCc4ccccc4C3)C(C)C)ccc21,1,59.842
1002248,CN(C)c1ncc(C2=C(Cl)C(=O)C(N3CCCC3)=C(Cl)C2=O)s1,1,56.916
3697347,CCN1CCN(C2=C(NS(=O)(=O)c3ccccc3)C(=O)c3ccccc3C2=O)CC1,1,56.676
1985913,CC1=C(C#N)c2nc(N)c(C#N)c(C)c2C1=Cc1ccc(OCC(=O)O)c(Cl)c1,1,56.611
657699,N#CC(C#N)=c1ccc2c(c1)N1C3=C(CCCC3)CC3CCCCC31N=2,1,55.1
2295595,O=C(O)CN1C(=O)C(=CC(Br)=Cc2ccccc2)SC1=S,1,54.978
1308940,COc1cc(C=C2C(=O)c3cccc([N+](=O)[O-])c3C2=O)c(Br)cc1O,1,54.641
1245041,Cc1ccc(C(=O)O)cc1-c1ccc(C=C2C(=O)c3ccccc3C2=O)o1,1,54.544
135512264,COCCCN=C1NN=C(c2cc(C)n(Cc3ccccc3Cl)c2C)CS1,1,52.767
736374,Nc1cc2nn(-c3ccccc3)nc2cc1Cl,1,52.25
3816676,NC(=O)C1CCN(C2=C(NS(=O)(=O)c3ccc(Br)cc3)C(=O)c3ccccc3C2=O)CC1,1,52.201
5840375,Fc1ccc(C=Cc2nnc(-c3cccs3)o2)cc1,1,51.16299999999999
22829045,COc1ccc(S(=O)(=O)N=C2C=C(Nc3ccc(O)cc3)C(=O)c3ccccc32)cc1,1,50.889
652625,NC(=O)c1cc(N)ccc1N1CCCC1,1,50.751
2833933,Cc1ccc(NC2=C(N3CCCCC3)C(=O)c3ccccc3C2=O)cc1,1,50.746
5163303,CCN1CCN(C2=C(NS(=O)(=O)c3ccc(C)cc3)C(=O)c3ccccc3C2=O)CC1,1,50.681
1949285,Cc1cccc(N2C(=O)C(=Cc3ccc(N4CCN(C)CC4)o3)C(=O)NC2=S)c1C,1,50.612
2343370,O=C(CSc1ncn[nH]1)Nc1ccc(Br)cc1F,0,49.985
4875319,Cc1ccc(S(=O)(=O)N2CCN(CC(=O)NC3CCCc4ccccc43)CC2)c(C)c1,0,49.98499999999999
778388,COc1ccc(NS(=O)(=O)c2cc(OC)ccc2OC)cc1,0,49.952
645655,O=C(CSc1nnc2scc(-c3ccccc3)n12)N1CCN(Cc2ccccc2)CC1,0,49.932
135512886,O=C1NC(=Nc2ccccc2Cl)SC1=Cc1cccc([N+](=O)[O-])c1,0,49.928
665760,CCC(C(=O)Nc1nnc(-c2ccco2)s1)c1ccccc1,0,49.91
4787872,CN(CC(=O)Nc1cccc2ccccc12)C(=O)c1ccc(NC(=O)CC#N)cc1,0,49.905
1485918,Nc1nc(C(F)(F)F)cc(=O)n1N,0,49.888
16292251,O=C(COC(=O)CN1C(=O)C2CCCCC2C1=O)NNC(=O)c1ccc(Cl)cc1,0,49.871
4906535,COC(=O)c1c(NC(=O)C2Cc3ccccc3C(=O)O2)sc2c1CCCC2,0,49.84
2110703,O=C(NCc1cccc(Cl)c1)c1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1,0,49.819
3228813,CCC(C)(C)n1nnnc1CN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1,0,49.793
16274867,CC(C)CN(C(=O)CSc1nc(N)cc(N)n1)C1CCS(=O)(=O)C1,0,49.745
2859203,CC(NCc1nc2ccccc2n1C)C12CC3CC(CC(C3)C1)C2,0,49.73
4878710,COc1ccc(N2CCN(c3ncccc3C#N)CC2)cc1,0,49.717
2113258,CNCCCc1[nH]nc(N)c1C#N,0,49.713
1931934,CCN(CC)CCCNC(=O)C=Cc1ccc2c(c1)OCO2,0,49.677
16276733,CC(=O)CCc1ccc(OCC(O)CNCCOc2ccc(C)cc2)cc1,0,49.661
9585609,NC(=NN=Cc1ccc2c(c1)OCO2)c1nonc1N,0,49.647
1072764,O=C(NC1CC1)C1CCN(C(=O)c2ccccc2Cl)CC1,0,49.639
9648103,Cc1ccc(C(=O)ON=C(c2ccccc2)c2cccnc2)cc1,0,49.634
7190550,Cc1ccc(CSc2ccc3nnc(-c4ccccn4)n3n2)cc1,0,49.595
3122089,O=C1NC(=O)C(=Cc2ccc(-c3cc(Cl)ccc3[N+](=O)[O-])o2)C(=O)N1,0,49.585
9541655,CCOC(=O)c1c(C)oc2c1cc(NS(=O)(=O)c1ccc(C(=O)O)cc1)c1ccccc12,0,49.564
2872878,O=C(COc1ccc(Cl)cc1)NCCCn1ccnc1,0,49.529
2480014,COc1cc(C=CC(=O)O)cc(S(=O)(=O)Nc2ccc3cn[nH]c3c2)c1OC,0,49.507
12004914,CCN(CC)CCCNC(=S)N1CCn2c(nc3ccccc32)C1,0,49.491
9551256,O=C(CN1CCCN(Cc2ccc(F)cc2Cl)C1=O)NC1CCCCCCC1,0,49.488
24762118,COc1cccc(CNC(=O)CSc2nnc3c(n2)[nH]c2ccc(C)cc23)c1,0,49.484
2371364,COc1ccc(OC)c(C=CC(=O)OCC(=O)Nc2ccc3c(c2)OCCO3)c1,0,49.471
2966558,CC1=C(C#N)C(NC(=O)C2CC2)(C(F)(F)F)C(=O)N1,0,49.463
1368283,Cc1ccc(C=C2SC(=S)N(NS(=O)(=O)c3ccc(C)cc3)C2=O)cc1,0,49.461
9550580,CCN(CC)CCCNC(=O)c1[nH]c(C)c(C(=O)NC2CCCCC2)c1C,0,49.42600000000001
741770,O=C(O)c1ccc2c(c1)C(=O)C(=Cc1ccco1)C2=O,0,49.416
2441420,Cc1nnc(NC(=O)c2ccc3ccccc3n2)s1,0,49.41
6517290,CCOC(=O)C(C)N1C(=O)SC(=Cc2ccc(-c3ccccc3C(=O)O)o2)C1=O,0,49.397
3236660,O=C(c1noc2c1CCCCC2)N1CCOCC1,0,49.383
6414170,CCN(CC)CCSc1nnc2c3ccccc3n(CCc3ccccc3)c2n1,0,49.381
16310275,O=C(O)C(=Cc1ccc(Cl)c([N+](=O)[O-])c1)c1ccc(S(=O)(=O)N2CCCC2)s1,0,49.375
2545424,CCN(CC)CCOC(=O)c1ccc(NC(=O)c2cccc(C)c2[N+](=O)[O-])cc1,0,49.367
3280700,O=c1c2cc(NC(=S)NCc3cccnc3)ccc2nc2n1CCCCC2,0,49.364
950083,COc1ccccc1NC(=O)c1cc(C)nc2ccccc12,0,49.358
2408253,CN(C(=O)CSc1nncn1-c1ccccc1)c1ccccc1,0,49.31
4366274,COC(c1ccccc1)c1nc2ccccc2[nH]c1=O,0,49.294
3297978,Cc1ccc(NC(=O)CN(Cc2ccco2)Cc2ccccc2O)cc1C,0,49.275
1987642,Cc1cccc(N2C(=O)NC(=O)C(=Cc3ccc4c(c3)CCCN4Cc3ccccc3)C2=O)c1,0,49.274
4141238,Cc1cccc(NC2=C(NC(=O)c3ccccc3)C(=O)c3ccccc3C2=O)c1,0,49.266
1361860,CCOc1cc(C=NN2CCN(Cc3ccc(C)cc3)CC2)ccc1O,0,49.261
5348070,O=C(O)c1cc(-c2ccc(C=NNC(=S)Nc3ccccc3)o2)ccc1Cl,0,49.248
2163146,CCOCC(=O)Nc1nc2ccc(OC)cc2s1,0,49.227
2455593,CCCN(C(=O)CSc1nnnn1C)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,0,49.224
2215747,Cc1nc2ccc(NC(=S)N3CCOCC3)cc2nc1C,0,49.221
692671,COc1ccc(NC(=O)C=Cc2ccc3c(c2)OCO3)cc1,0,49.214
867009,COc1ccc(Cl)cc1NC(=O)c1[nH]c(C)c(C(C)=O)c1C,0,49.182
372186,COc1cccc2nc3cc(C)c(C)cc3nc12,0,49.151
3154428,CCCOc1ccc(N2CC(C(=O)NC3=NCCS3)CC2=O)cc1,0,49.145
3143366,Cc1cccc(N(CC(=O)NCCSCc2ccccc2)S(C)(=O)=O)c1,0,49.14000000000001
3241014,CCn1cc(CNC(=O)C2C3CCC(C3)C2C(=O)O)cn1,0,49.134
5079377,O=C(CN1CCN(S(=O)(=O)c2cc(Cl)ccc2Cl)CC1)c1ccc(O)c(O)c1,0,49.113
24789944,Cc1c(NS(=O)(=O)c2ccc3c(c2)NC(=O)CC(=O)N3)cccc1[N+](=O)[O-],0,49.101
732297,Cc1ccccc1C(=O)NNC(=O)CN1C(=O)c2ccccc2C1=O,0,49.094
657546,[O-][N+]1=c2ccc(Nc3ccccc3)cc2=NC12CCCCC2,0,49.092000000000006
67238,O=C(Nc1ccc(Cl)cc1)c1cc2c(cc1O)[nH]c1ccccc12,0,49.09
23723318,COCCNC(=O)c1cccc(OC2CCN(Cc3ccc(F)c(OC)c3)CC2)c1,0,49.081
135439902,Brc1ccc(NN=C(N=Nc2nn[nH]n2)c2ccccc2)cc1,0,49.07399999999999
1601139,CCN(CC)c1ccc(SS(=O)(=O)O)cc1,0,49.05
24790812,Cc1cccc(CNC(=O)C2CCC(=O)N(CCc3cccc(F)c3)C2)n1,0,49.043
7574182,Cc1ccc(C)c(S(=O)(=O)Nc2ccc3oc(C)c(C(=O)O)c3c2)c1,0,49.014
1172423,CCOc1cc(NC(=O)c2ccccc2C(=O)O)c(OCC)cc1NC(=O)c1ccccc1F,0,49.007
2167047,CCC(=O)NCCCCNC(=O)CC,0,48.996
2559237,COc1cccc(Nc2nnc(SCC(=O)Nc3sccc3C(N)=O)s2)c1,0,48.99
4371420,O=C(COC(=O)c1ccc(N2CCCC2=O)cc1)c1ccccc1,0,48.979
11839930,CCOC(=O)C1=C(C)N=c2sc(=Cc3cccc([N+](=O)[O-])c3O)c(=O)n2C1c1cc(OC)c(OC)c(OC)c1,0,48.975
3766486,CCN(CC)CCCN=C(C)c1c(O)n(C2CCCCC2)c(=O)[nH]c1=O,0,48.956
4039919,O=C(COC(=O)CCC(=O)c1ccc(F)cc1)Nc1cccc(S(=O)(=O)N2CCOCC2)c1,0,48.95000000000001
654495,COc1cccc(-n2c(SCC(=O)NCCc3ccccc3)nnc2-c2ccoc2C)c1,0,48.945
3160794,O=C(CS(=O)(=O)c1ccccc1)Nc1ncc([N+](=O)[O-])s1,0,48.915
1098907,Cc1ccc(C(=O)O)cc1N1C(=O)c2cccc3c([N+](=O)[O-])ccc(c23)C1=O,0,48.902
8901795,Cc1ccc(C(=O)NCCNc2ncc(C(F)(F)F)cc2Cl)cc1[N+](=O)[O-],0,48.893
2226217,CS(=O)(=O)Nc1ccc(C(=O)NCc2ccccn2)cc1,0,48.892
24819243,COc1ccc(NC2CCCN(C(=O)CCc3ccncc3)C2)cc1OC,0,48.886
2086991,COc1ccc(-n2c(=C(C#N)C(=O)N3CCN(C)CC3)sc(=Cc3cccs3)c2=O)cc1,0,48.844
135635832,O=C1NC(=Nc2ccccn2)SC1Cc1ccccc1Cl,0,48.838
2837016,O=C(NNC(=O)C1CC2CCC1C2)c1ccccc1,0,48.832
901041,Clc1ccc(NNc2ccnc3cc(Cl)ccc23)cc1,0,48.831
135544851,O=C(NN=Cc1ccc(O)c(O)c1)c1cc(-c2ccccc2)nc2ccccc12,0,48.827
16189087,Cc1cc(-c2nnc(CCC(=O)NCc3ccc(F)c(F)c3)o2)no1,0,48.822
2517424,Cc1ccc(S(=O)(=O)Nc2ccc3cn[nH]c3c2)cc1C,0,48.807
873296,O=C1NC(=O)N(Cc2ccc(F)cc2)C(=O)C1=CC=Cc1ccco1,0,48.806999999999995
3632147,CC1(C)C2CCC(C2)C1(C)N=C1OC(CCl)CS1,0,48.784
1303825,O=C1NC(=O)C(=Cc2cc(Cl)ccc2OCc2ccc(C(=O)O)cc2)C(=O)N1,0,48.77
975481,Cc1ccc(F)c(NC(=O)c2c(-c3ccccc3)noc2C)c1,0,48.767
2779023,NNC(=O)C1SCCN1S(=O)(=O)c1ccc(Cl)cc1,0,48.758
8030021,O=C(COc1ccc2ccc(=O)oc2c1)Nc1cccnc1,0,48.747
4593573,CC1CCN(C2=C(NS(=O)(=O)c3ccccc3)C(=O)c3ccccc3C2=O)CC1,0,48.741
2530249,O=C(CNC(=O)c1ccc(F)cc1)NCc1ccccn1,0,48.703
1534397,COc1ccc(NC(=O)CCN2C(=O)c3ccccc3S2(=O)=O)c(OC)c1,0,48.68699999999999
736901,COc1ccc2c(c1)C(=O)N(c1ccc(C)cc1)C(=O)C2,0,48.671
664857,COc1ccc2[nH]c3c(NCCN(C(C)C)C(C)C)ncnc3c2c1,0,48.639
3219453,O=C(NC1CCCC1)C(c1ccc(Cl)cc1)N(C(=O)c1csnn1)C1CC1,0,48.62
840860,O=C(NN=C1C2CC3CC(C2)CC1C3)c1cc(Cl)ccc1O,0,48.599
4965391,COc1ccc(CN(C)CC(=O)Nc2cccc(S(N)(=O)=O)c2)c(OC)c1OC,0,48.592000000000006
80616,Nc1ccccc1SCc1ccccc1,0,48.566
4848451,O=C(O)c1cc(S(=O)(=O)Nc2ccc3cn[nH]c3c2)ccc1Br,0,48.523
653234,CCOc1ccccc1-n1c(COc2ccccc2)nnc1SCC(N)=O,0,48.518
900922,O=C(O)c1nc(-c2ccccc2)n(-c2ccc(Cl)cc2)n1,0,48.504
6890606,Cc1cc2ncn(N=Cc3cccnc3)c2cc1C,0,48.493
3780874,O=C1C(Cl)=C(NCc2cccnc2)C(=O)c2ccccc21,0,48.49
686152,O=C(O)c1cc(-c2ccco2)nc2ccc(Br)cc12,0,48.487
2402478,CN(CCC#N)C(=O)COC(=O)c1ccccc1C(=O)c1ccc(Cl)c([N+](=O)[O-])c1,0,48.46200000000001
713117,CC(C)Cn1c(-c2ccccc2)nc(=S)c2c1CCCC2,0,48.436
24789662,CC(=O)c1ccc(N2CCN(C(=O)CCNC(=O)Cn3ccc4ccccc4c3=O)CC2)cc1,0,48.435
4059652,CC(c1ccco1)N(C(=O)c1cccc(S(=O)(=O)N(C)C)c1)c1ccccn1,0,48.376
22432425,Cc1ccc(S(=O)(=O)Nc2c(C)nc3nc(C)[nH]n3c2=O)cc1,0,48.369
353644,Cc1nc2c(nc1C)C(=O)c1ccccc1C2=O,0,48.362
60160299,CCCCNC(=O)C1CCCN1C(=O)NCc1ccccc1OC,0,48.361
2833927,CC(=O)N(C1=C(N2CCOCC2)C(=O)c2ccccc2C1=O)c1ccc(C(=O)O)cc1,0,48.351
719249,Cc1cc(Nc2ccc(F)c(F)c2)nc(-c2ccccc2O)n1,0,48.344
