CID,SMILES,sd_label,sd_value
360219,CCN(CC)c1ccc2cc(S(=O)(=O)c3ccc(Cl)cc3)c(=O)oc2c1,0,13.5704
135419056,O=c1[nH]c2c(=O)[nH]c(=S)[nH]c2nc1C=C(O)c1ccccc1,0,13.4704
4013941,COc1ccc2nc(NS(=O)(=O)c3ccc(C)cc3)c(Nc3cc(Cl)ccc3OC)nc2c1,0,13.36105
20929729,Cc1ccc2c(=O)c(C(=O)c3ccccc3)c[nH]c2n1,0,13.290749999999996
6620276,O=C(Cn1ncc2c3ccccc3n(Cc3ccc(Cl)cc3)c2c1=O)NC1CC1,0,13.28205
5039400,Cc1sc2c(c1C)C(=O)NC1(N2)C(=O)N(Cc2ccccc2F)c2ccccc21,0,13.2171
2797807,N#CC(C#N)=CNc1ccccc1N,0,13.20585
5344735,N#CC(=Cc1ccc(N2CCOCC2)o1)C(=O)NCC1CCCO1,0,13.19665
1510905,COc1ccc(C(=O)c2sc3nc4c(c(C(F)(F)F)c3c2N)CN(C(C)=O)CC4)cc1OC,0,13.15625
1571027,O=c1c(=Cc2ccc(O)c(Cl)c2)sc2nc3ccccc3n12,0,13.06625
50768334,CC1CCN(C(=O)Cn2c(=O)c3ccccc3n3c(=S)sc(-c4ccccc4)c23)CC1,0,13.0212
54735589,CN(C)c1ccc(C=CC(O)=C2C(=O)NC3(C)CC2c2ccccc2O3)cc1,0,12.91465
2801201,CCOC(=O)c1nn(-c2ccccc2)c(=N)c(C#N)c1C,0,12.8872
2812529,CCc1ccn2cc(Nc3ccccc3Cl)nc2c1,0,12.808749999999998
5703178,CN(C)c1c(C=C(C#N)S(C)(=O)=O)cc(C=C(C#N)S(C)(=O)=O)c(N(C)C)c1C#N,0,12.74745
1086225,CN1CCc2nc3sc(C(=O)c4ccc5c(c4)OCO5)c(N)c3cc2C1,0,12.71595
3334535,CCOC(=O)c1c(NC(=O)c2ccc(S(=O)(=O)N(CC(C)C)CC(C)C)cc2)sc2c1CCN(CC)C2,0,12.6932
50829676,Cc1c(C)n(-c2ccccc2)c2nc(C(=O)Nc3ccccc3F)nc(N3CCCC3)c12,0,12.57655
53204246,CC1=NS(=O)(=O)N(C)C=C1C(=O)OCc1c(C)noc1C,0,12.5058
46393004,CCOCCCNS(=O)(=O)c1cc(-c2ccno2)cs1,0,12.4865
5298017,CC1=C2C(=NCCN1)C(=O)N(c1ccc(F)cc1)C2c1ccccn1,0,12.4659
45106599,O=S1(=O)N=CNc2ccc(S(=O)(=O)N3CCc4ccccc43)cc21,0,12.44543
1116912,CCOc1cccc(N2C(=O)C(=Cc3ccc(N(CC)CC)cc3OC)C(=O)NC2=S)c1,0,12.41765
2884982,CCC1=NN(C(=O)c2ccncc2)C(O)(c2ccc(Br)cc2)C1,0,12.3824
50818095,CN(CCc1noc(-c2ccc(C(=O)N3CCCC3)cc2)n1)C(=O)C1CC1,0,12.3459
16025730,CCN(CC)S(=O)(=O)c1ccc2c(c1)N(CC(=O)Nc1ccc(Cl)cc1)C(=O)C1CCCN21,0,12.3422
2807727,CSC(SC)=C(C#N)c1nc2ccccc2s1,0,12.30585
45106100,COc1cc(C=C2C(=N)N3C(=NC2=O)SN=C3S(=O)(=O)C(C)C)cc(Cl)c1OC(=O)c1ccco1,0,12.204550000000005
1049847,CC(=O)Oc1ccccc1N(C=C1Sc2ccccc2C1=O)C(C)=O,0,12.16115
6626044,Cc1ccc(NC(=O)CC(C)S(=O)(=O)c2ccc3c(c2)SCC(=O)N3)cc1,0,12.12935
6198810,CN1C(=O)SC(=Cc2ccc(N(C)C)cc2)C1=O,0,12.11885
5291388,CCOC(=O)C1=C(C)N=c2sc(=Cc3cc(OC)c(O)cc3Br)c(=O)n2C1c1ccc2c(c1)OCO2,0,11.9747
46366188,Cc1ccccc1NC(=O)Cn1ncn2nc3c(c2c1=O)CCCC3,0,11.9744
16804883,COc1cccc(C2=NN(S(C)(=O)=O)C(c3cn(-c4ccccc4)nc3-c3ccccc3)C2)c1,0,11.9408
50822876,CCn1c(CCc2ccc(NS(=O)(=O)c3cc(F)ccc3F)cc2)nc2ccccc21,0,11.92565
5008253,C=CCN1C(=O)C2(NC(=O)c3c(sc(C)c3C)N2)c2ccccc21,0,11.7523
1357462,CCN(CC)c1ccc(C=C2N=C(c3cc(OC)c(OC)c(OC)c3)OC2=O)cc1,0,11.69635
5704499,COc1c(C=C(NC(C)=O)C(=O)O)cccc1OC1CCCC1,0,11.69405
5811844,CC(=O)N(C=C1Sc2ccccc2C1=O)c1ccccc1,0,11.584
54718136,CN(C)c1ccc(C=CC(O)=C2C(=O)N(C)C3(C)CC2c2ccccc2O3)cc1,0,11.57415
45106118,CN(C)c1ccc(C=C2C(=N)N3N=C(S(C)(=O)=O)SC3=NC2=O)cc1,0,11.562909999999995
50800531,CC1CCc2nc3ncn(CCN4CCOCC4)c(=O)c3cc2C1,0,11.53445
135411477,CCOC(=O)C1=C(O)C(=Cc2ccc(N(C)C)cc2)SC1=Nc1ccccc1,0,11.44955
1880657,CN(C)c1ccc(C=c2sc3nnc(-c4ccccc4)n3c2=O)cc1,0,11.4178
135419026,O=c1[nH]c(-c2ccccc2)nnc1C=C(O)c1cccs1,0,11.3831
5291322,N#CC(=Cc1ccc(-c2ccccc2C(=O)O)o1)c1nc2ccccc2[nH]1,0,11.377050000000002
5762939,CCCCCCc1cc2cc(-c3cn4c(n3)sc3cc(OC)ccc34)c(=O)oc2cc1O,0,11.3763
135546697,CCCc1cc(=O)[nH]c(Nc2ccccc2O)n1,0,11.36965
135520635,CSC(=S)N(C)N=Cc1cc(Cl)cc(Cl)c1O,0,11.315
9566899,Cc1ccc(Cn2c(N=Cc3ccc(N(C)C)cc3)nc3ccccc32)cc1,0,11.2849
5759174,NS(=O)(=O)c1ccc(-c2ccc(C=C3SC(=S)N(C4CCS(=O)(=O)C4)C3=O)o2)cc1,0,11.26566
135881834,O=C(O)CC(C(=O)O)n1c(O)c(C=C2C=Nc3ccccc32)sc1=S,0,11.2631
45105437,O=C1C(=Cc2ccc(-c3ccc(S(=O)(=O)Nc4nccs4)cc3)o2)Sc2ccccc21,0,11.240010000000003
16034191,O=C(NCc1ccccc1Cl)c1ccc2c(c1)NC(=O)C(CS(=O)(=O)Cc1ccc(F)cc1Cl)N2,0,11.21875
6621628,COC1=CC(=Cc2c(N)n3c(SC(C)C)nsc3nc2=O)C=CC1=O,0,11.20495
135446573,Cc1cc(=O)oc2c(C=NNC(=O)c3ccc(Br)cc3O)c(O)ccc12,0,11.16655
3332365,COc1ccc(C2=NN3C(C2)c2cccc(OC)c2OC3(C)C)cc1,0,11.13315
45106229,CC(C)CSC1=NSC2=NC(=O)C(=Cc3ccc(SCc4ccco4)o3)C(=N)N12,0,11.1279
5173103,CCN1CCc2c(sc(NC(=O)c3ccc(S(=O)(=O)N4CCCC4)cc3)c2C(N)=O)C1,0,11.1122
2743808,CCCCn1c(C)c(C)c(S(=O)(=O)c2ccccc2)c1N,0,11.102399999999998
7197972,O=C1C(=Cc2ccccc2)Oc2c1ccc(O)c2CN1CCOCC1,0,11.05415
4639134,O=C(O)c1ccc2c3c1c(-c1ccc4c(=O)n5c6ccccc6nc5c5ccc(C(=O)O)c1c45)ccc3c(=O)n1c3ccccc3nc21,0,11.01965
16023020,COc1ccc(-n2nc3c(N4CCCC(C(=O)NCCc5ccccc5C)C4)nnc(C)c3c2C)cc1,0,10.983650000000004
16034192,O=C(NCc1ccccc1Cl)c1ccc2c(c1)NC(=O)C(CS(=O)(=O)Cc1ccc(Cl)cc1)N2,0,10.9662
2272896,CN(C)C=CC=C1C(=O)CC(C)(C)CC1=O,0,10.9038
16810818,O=C(Nc1ccccc1)N1CCn2cccc2C1c1ccccc1,0,10.898700000000002
7338272,CCc1cccc(C)c1Nc1c(-c2ccc(N(C)C)cc2)nc2ncccn12,0,10.884499999999996
5182111,CCS(=O)(=O)N1N=C(c2ccc(C)cc2)CC1c1cc2ccc(OC)cc2nc1Cl,0,10.8537
777045,O=C(Cc1ccccc1)Nc1cccc(-c2nc3ccccc3o2)c1,0,10.8208
3511755,COc1ccc(NC(=O)c2sc(=S)n3c2[nH]c(=O)c2sccc23)cc1OC,0,10.7849
34864,O=C(CN1CCCCC1)c1c[nH]c2ccccc12,0,10.7744
6064204,CCOC(=O)C1=C(c2ccccc2)N=c2sc(=Cc3ccco3)c(=O)n2C1c1ccc(OCC)cc1,0,10.76645
6618755,CCN1C(=O)C(C(=O)c2ccc(OC)cc2)SC1=S,0,10.66775
20933179,O=C(CSc1ncnc2c1sc1cccc(F)c12)NCc1cccnc1,0,10.62245
17386089,CC1=C(C(=O)Nc2ccccc2)C(c2ccc(C)o2)n2c(sc(=Cc3ccc(N(C)C)cc3)c2=O)=N1,0,10.61326
50751537,CCOC(=O)c1c(C)sc(-c2c(-c3cc4ccccc4o3)[nH]c3c2c(=O)[nH]c(=O)n3C)c1O,0,10.60498
1227103,CCOc1cc(C=C2SC(=N)N(c3ccc(F)cc3)C2=O)cc(Cl)c1O,0,10.59285
5291722,CCCN1C(=O)C(=c2sc(=C3C=Cc4ccccc4N3CC)c(=O)n2-c2ccc(C)cc2)SC1=S,0,10.56405
2744026,CCCS(=O)(=O)c1c(C)c(C)n(Cc2cccc(Cl)c2)c1N,0,10.51285
15988571,Cc1ccc(-c2nc(-c3cc4cccc(OCc5cccc(C)c5)c4oc3=O)no2)cc1,0,10.495435
5052359,COc1cccc(C2CC(c3ccccc3)=NN2S(=O)(=O)c2ccc(C)cc2)c1OC,0,10.49215
27371314,COC(=O)c1sccc1NC(=O)Cn1c(C)cc(C)c(-c2nc(-c3ccccc3)no2)c1=O,0,10.483145
6624561,COc1ccc(-c2nc(C=C3C(=O)c4ccccc4C3=O)c3ccccn23)cc1,0,10.4374
53171793,O=C(NCC1CCCO1)c1cc(N2CCCC2)n2nccc2n1,0,10.41735
20892279,CNC(=O)Cn1ncc2c3ccccc3n(Cc3cccc(Cl)c3)c2c1=O,0,10.4139
135437037,COc1cc(C=Cc2nc3ccccc3c(=O)n2-c2ccc(Br)c(C)c2)ccc1O,0,10.39787
7552877,O=c1c(N2CCCC2)csc2ccc(F)cc12,0,10.3910275
2276083,O=C1NC(=O)C(=Cc2ccc(N3CCCC3)o2)C(=O)N1,0,10.3909
2966902,CCCCN1C(=O)C2Cc3c([nH]c4ccccc34)CN2C1=S,0,10.36745
135478833,O=C1CSC(=S)N1N=Cc1cc(Br)cc(Br)c1O,0,10.3492
22587000,O=C(Nc1ccc(-c2nc3cc(Cl)ccc3o2)cc1)c1cccc(-n2cnnc2)n1,0,10.33185
16009258,COCCNc1cc(N2CCN(C3CCCCC3)CC2)c2noc3c2c1C(=O)c1ccccc1-3,0,10.2893
9585757,CCOC(=O)c1c(N=Cc2ccc(N(C)C)cc2)sc(C)c1C,0,10.2873
2731051,CCOC=C1SC(=S)N(Cc2ccccc2)C1=O,0,10.2607
4420708,CCOC(=O)c1ccc(Nc2nnc(-c3cc4ccc(N(CC)CC)cc4oc3=O)s2)cc1,0,10.21743
135706481,COc1ccc(OC)c(CNC(=O)CN=C2NS(=O)(=O)C(c3ccc(Cl)cc3)=C2C)c1,0,10.21175
2848661,O=[N+]([O-])c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(F)cc2)cc1,0,10.210415
135474120,CCn1c(O)c(C=C2C=C(C)N=C2C)c(=O)[nH]c1=S,0,10.18478
5702987,CN1CCOc2cc(C=C3C(=O)Nc4ccccc43)ccc21,0,10.14572
1350920,COc1cc(C=C2SC(=O)N(c3ccccc3)C2=O)cc(Br)c1O,0,10.13267
2800197,Cc1cc2ncc(-c3ccn(S(=O)(=O)c4ccc(Cl)cc4)c3)nc2cc1C,0,10.11625
3743952,FC(F)(F)c1cnc2c(-c3ccc(Cl)cc3Cl)onc2c1,0,10.102405
2865152,O=[N+]([O-])c1ccc(N2N=C(c3ccccc3)CC2c2ccccc2O)cc1,0,10.10197
5303336,CCOc1ccc(-c2oc3cc(Cl)ccc3c(=O)c2O)cc1OC,0,10.07313
27186918,Cc1cc(Nc2ccccc2)n2nc(-c3cccnc3)nc2n1,0,10.069375
9566481,CCOC=C1SC(=S)N(N=Cc2cccc(Cl)c2)C1=O,0,10.053815
625239,N#Cc1c(-c2ccccc2)cc(-c2ccco2)c(C#N)c1N,0,10.011965
1920902,Cc1ccc(C2=CC(=Cc3ccc(-c4cccc(C(=O)O)c4)o3)C(=O)O2)cc1,0,9.93231
135432687,O=c1[nH]c(=O)n(-c2ccc(Cl)cc2)c(O)c1C=Nn1cnnc1,0,9.91621
2297469,C=CCSC1=NC(=Cc2ccc(-c3ccc(F)cc3)o2)C(=O)S1,0,9.910065
100334,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,0,9.905175
808882,O=C1OC2(CCCC2)OC(=O)C1=Cc1ccc(N2CCOCC2)o1,0,9.87612
46261632,Cc1cc(=O)n2nc(N3CCCC3C(=O)NCc3ccc4c(c3)OCO4)sc2n1,0,9.853295
2816114,Nc1c(C(=O)c2ccc(Cl)cc2)oc2nc(-c3ccco3)cc(-c3cccs3)c12,0,9.82212
5765789,COc1cc(C=C(C#N)C(=O)Nc2ccc(S(N)(=O)=O)cc2)ccc1O,0,9.81634
23863188,O=C1C(=Cc2ccc(Br)cc2)C=C(c2ccccc2)N1c1ccccc1O,0,9.758005
28855810,Cc1c(C(=O)O)sc2ncnc(Nc3ccccc3)c12,0,9.692055
53204220,CCN1C=C(C(=O)OCc2c(C)noc2C)C(C)=NS1(=O)=O,0,9.66635
6619971,CCCNC(=O)Cn1sc2nc(C)cc(C)c2c1=O,0,9.65472
3640743,CN1CCc2c(sc(NC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)c2C(N)=O)C1,0,9.651305
136061749,Cc1ccc(C2CC(=O)Nc3c2c(C)nn3-c2ccc3nnc(C)n3n2)cc1C,0,9.639125
7064857,CCc1cccc(C)c1Nc1c(-c2ccc(N(C)C)cc2)nc2cnccn12,0,9.60911
2229981,N#CC(=Cc1ccco1)c1ccc(Br)cc1,0,9.602015
728787,Cc1[nH]c2ccccc2c(=O)c1CN1CCOCC1,0,9.60144
4088134,C=CCn1c(=N)c(-c2nc3ccccc3s2)cc2c(=O)n3ccccc3nc21,0,9.59529
135495611,CCC(=O)Nc1nnc(CC(=O)NN=Cc2ccc(O)cc2)s1,0,9.55452
5376155,CN(C)c1ccc(C=C(C#N)C(=O)OC(C)(C)C)cc1,0,9.5518
2248001,CCN(CC)c1ccc(C=C2NC(=S)N(c3ccc(OC)cc3)C2=O)c(OC)c1,0,9.53991
5924208,O=C1Nc2ccc(I)cc2C1=Cc1cc(Br)c(O)c(Br)c1,0,9.518785
1426288,Cc1ccc(NC(=O)Cn2nnc3sc(-c4ccccc4)cc3c2=O)cc1Cl,0,9.50411
1309790,O=C1NC(=S)SC1=Cc1c(NCc2ccco2)nc2ccccn2c1=O,0,9.476995
16011487,COc1ccccc1NC(=O)N1CC=C(c2c[nH]c3ccccc23)CC1,0,9.47501
4396050,CC(C)N1CCc2c(sc(NC(=O)C3=COCCO3)c2C(N)=O)C1,0,9.450295
46360468,Cc1c(C(=O)O)sc2ncnc(N3CCc4ccccc43)c12,0,9.45012
1320605,C#CCN1C(=O)SC(=Cc2ccc(N3CCCCC3)cc2C)C1=O,0,9.436575
35397579,COc1cc(OC)cc(C(=O)Nc2nnc(Cc3nc4ccccc4[nH]3)s2)c1,0,9.43432
54685590,N#Cc1c(Nc2ccc(F)cc2)sc2c(O)cc(=O)[nH]c12,0,9.417855
16019524,COc1ccc(S(=O)(=O)NCCc2nnc3ccc(SCC(=O)Nc4cc(C)cc(C)c4)nn23)cc1,0,9.403815
3410237,Cc1ccc(-c2cc(C(=O)Nc3nnc(C)s3)c3ccccc3n2)cc1,0,9.402235
135509344,O=C(N=C1NC(=O)C(F)(C(F)(F)F)S1)NC1CCCCC1,0,9.388335
3692744,COc1ccc(C(=O)Oc2ccc(C3NC(=O)c4c(sc5c4CCN(C)C5)N3)cc2OC)cc1,0,9.36633
2282756,CCN(CC)c1ccc(C=C2C(=O)N(C)C(=O)N(C)C2=O)o1,0,9.35308
22427108,CC1Nc2ccc(C(=O)N3CCC4(CC3)OCCO4)cc2NC1=O,0,9.34769
135419124,CN(C)c1ccc(C=C(C#N)c2nc3ccccc3c(=O)[nH]2)cc1,0,9.34431
20906393,CC1(C)CC2CC(C)(CN2C(=O)COCc2cc(-c3ccco3)on2)C1,0,9.327115
2980436,COc1ccc2c(c1)OCC1=C2CCC2(C)C(=O)CC=C12,0,9.305525
5704063,COC(=O)c1noc(C)c1C(=O)C=CN(C)C,0,9.29577
135411782,O=C1NC(=NNc2ccccc2)SC1=Cc1ccccc1,0,9.294165
3238261,O=S(=O)(c1cnc[nH]1)N1CCc2ccccc21,0,9.27657
1976940,O=C(O)c1cccc(-c2ccc(C=c3sc4nc5ccccc5n4c3=O)o2)c1,0,9.265115
2234935,CCSC1=NC(=Cc2ccc(-c3cccc(Cl)c3)o2)C(=O)S1,0,9.264265
3486497,CCOC(=O)N1CCc2c(sc3c2C(=O)NC(c2cc(OC)c(O)c(OC)c2)N3)C1,0,9.250065
3207423,CCOc1ccc2nc3sc(C(=O)Nc4nonc4C)c(N)c3cc2c1,0,9.224625
1231304,CCOc1cc(C=C2SC(=O)N(Cc3ccc(F)cc3)C2=O)ccc1O,0,9.22003
46263211,Cc1ccc2[nH]cc(CCN3CC(C(=O)Nc4nnc(CC(C)(C)C)s4)CC3=O)c2c1,0,9.158405
845072,CCOC(=O)c1cc(-c2ccc(N(CC)CC)cc2)no1,0,9.15531
53012095,CC(C)(C)c1ccc(O)c(NC(=O)c2cn(-c3ccc(S(=O)(=O)N4CCCCC4)cc3)cn2)c1,0,9.15016
2807723,CCOC(=O)c1c(C)csc1NC(=O)CC#N,0,9.13852
53077142,O=S(=O)(Cc1ccc(-c2nc(-c3cccs3)no2)o1)c1ccc(Cl)s1,0,9.135045
135658862,Cc1nn(-c2ccc3nnc(C)n3n2)c2c1C(c1ccc(C(=O)O)cc1)CC(=O)N2,0,9.10318
135419106,O=c1oc2cc(O)ccc2cc1-c1nnc(Nc2ccccc2F)s1,0,9.095565
3770333,COc1ccc(C2=NN(S(=O)(=O)c3ccc(C)cc3)C(c3ccc(N(C)C)cc3)C2)cc1OC,0,9.090065
45105523,CCOc1ccc(N2C(=O)C(=Cc3ccc(N(C)C)cc3)S(=O)(=O)C2c2cccc([N+](=O)[O-])c2)cc1,0,9.08275
16023893,CCCCNC(=O)c1ccc2c(c1)NC(=O)C(CS(=O)(=O)Cc1ccc(F)cc1Cl)N2,0,9.081955
713437,N#Cc1c(N)n(CCN)c2nc3ccccc3nc12,0,9.079985
6484381,Nc1nonc1-c1nc2ccccc2n1CC(=O)Nc1cccc(C(F)(F)F)c1,0,9.073045
16023873,O=C(NCc1ccc(Cl)cc1)c1ccc2c(c1)NC(=O)C(CS(=O)(=O)Cc1ccc(F)cc1Cl)N2,0,9.071205
5725078,CCOC(=O)C1=C(C)N=c2sc(=Cc3ccc(-c4ccccc4C(=O)O)o3)c(=O)n2C1c1ccc2c(c1)OCO2,0,9.06684
4871560,Cc1ccc(C(=O)N2CCn3c(C)ccc3C2C)cc1,0,9.02943
17038218,CCOC(=O)C1=C(C)N=c2sc(=Cc3ccc(N4CCN(C)CC4)o3)c(=O)n2C1c1ccc(F)cc1,0,9.027075
793381,CCCC(=O)C1CCN(Cc2ccccc2)CC1,0,9.02623
703028,COC(=O)C=C1OC(c2ccccc2)=CC1=O,0,9.021095
5738036,COC(=O)C(C)N1C(=O)SC(=Cc2ccc(C)o2)C1=O,0,9.005379999999999
16814102,CC1CCc2c(sc(Nc3nc4ccc(F)cc4s3)c2C(N)=O)C1,0,8.990404999999999
342570,N#CC1=C(N)OC(C2CC2)=C(C#N)C1c1ccco1,0,8.973655
1041616,CCOc1cc(C=C2Sc3ccccc3C2=O)cc(I)c1O,0,8.88998
4874505,CC1=C2C(=NCCN1)C(=O)N(c1ccccc1)C2c1cccnc1,0,8.879832500000001
16435463,COC(=O)c1ccc2c(c1)C(=O)C(=Cc1cn(-c3ccccc3)nc1-c1ccco1)O2,0,8.85772
5056211,COc1ccc(-c2cn3nc(-c4ccccc4)c(-c4ccccc4)nc3n2)cc1,0,8.85468
3621981,Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)c3sc4nc(-c5ccccc5)cc(C(F)(F)F)c4c3N)cc2)n1,0,8.842205
46344068,CC(C)CCn1c(CCCC(=O)NCc2ccccc2)nc2cccnc21,0,8.834980000000002
2982172,Cc1ccc(CCC(=O)C(C#N)c2nc3ccccc3s2)o1,0,8.832035
6456405,C=C(C)C1CC=C(CNc2ccc3c(c2)OCO3)CC1,0,8.820675
668008,COc1cc(C=c2sc3nc4ccccc4n3c2=O)ccc1O,0,8.817885
2847862,CC(C)(C)c1ccc(Oc2cc(O)c3c4c(onc24)-c2ccccc2C3=O)cc1,0,8.816065
2246180,O=C1c2ccccc2-c2onc3c(Oc4ccccc4)cc(O)c1c23,0,8.81067
2853139,O=c1[nH]c(=S)[nH]c(O)c1N=Nc1ccc(O)cc1,0,8.800585
1001297,COc1cc(C=C2Sc3ccccc3C2=O)cc(Br)c1O,0,8.776785
22333183,CC(=O)Nc1sc2c(c(=O)c1O)CCCC2,0,8.74977
53012094,CCN(CC)S(=O)(=O)c1ccc(-n2cnc(C(=O)Nc3cc(C(C)(C)C)ccc3O)c2)cc1,0,8.736765
2208030,CCn1c2ccccc2c2cc(C=C(C#N)S(=O)(=O)c3ccccc3)ccc21,0,8.725565
1902376,CCCCN1C(=O)C(=Cc2c(N3CCN(CCO)CC3)nc3ccccn3c2=O)SC1=S,0,8.713090000000001
4231810,COc1ccc(C2CC(c3ccc(NS(C)(=O)=O)cc3)=NN2S(=O)(=O)c2ccc(C)cc2)cc1,0,8.712555
50751524,COC(=O)c1c(C)sc(-c2c(-c3ccc(Br)cc3)[nH]c3c2c(=O)[nH]c(=O)n3C)c1O,0,8.700705
5761525,Cc1ccc2nc(C(C#N)=Cc3ccc(-c4cccc(Cl)c4)o3)[nH]c2c1,0,8.672609999999999
3274647,CCOC(=O)c1c(NC(=O)CSc2nnc(CNC(=O)c3ccc(OC)cc3)n2C)sc2c1CCCC2,0,8.66054
6198770,CN(C)c1ccc(C=C2SC(=O)N(CCC(=O)Nc3ccccc3)C2=O)cc1,0,8.643075
53006972,O=C(Nc1ccc(N2CCOCC2)cc1)c1ccc(Nc2ccnc(-c3ccc(F)cc3)n2)cc1,0,8.632495
26841888,NC(=O)c1ccccc1NC(=O)Cc1csc(NC(=O)c2ccccc2)n1,0,8.62908
568692,Cc1c(-c2ccc(O)cc2)nc2nc(-c3ccccc3)c(-c3ccccc3)nn12,0,8.6222
5290042,CCOC(=O)C1=C(C)N=c2sc(=Cc3cc(OC)c(O)cc3Br)c(=O)n2C1c1ccc(OC)c(OC)c1,0,8.62079
2816721,Cc1cc(C)c2c(=O)n(C(=O)c3ccccc3)sc2n1,0,8.603165
873449,CN(C)c1ccc(-c2nc3sc4c(c3c(=O)[nH]2)CCCC4)cc1,0,8.60244
53009810,O=C(Nc1cc(F)cc(F)c1)c1ccc(-c2cc(N3CCCC3)ncn2)cc1,0,8.588795000000001
135481695,Cc1ccc(-n2c(SCC(=O)NC(C)(C)C)nc(O)cc2=O)cc1,0,8.57663
1309706,CCn1c(C)cc(C=C2SC(=S)NC2=O)c1C,0,8.566905
2254947,CCc1nnc(NC(=O)c2sc3nc(-c4cccs4)cc(C(F)(F)F)c3c2N)s1,0,8.55627
3115075,CC(=O)Nc1ccc2c(c1)C1C=CCC1C(C(=O)O)N2,0,8.544775
135713594,CC(=O)Nc1cccc(N2CC(O)=C(c3nc4ccccc4c(=O)[nH]3)C2=N)c1,0,8.521654999999999
5350107,O=C1NC(=O)N(c2cccc(Cl)c2)C(=O)C1=Cc1ccc(N2CCCCC2)o1,0,8.457355
772855,Cc1ccc2n1CCn1cc(-c3ccccc3)cc1-2,0,8.45169
6624699,CC1CCN(c2cc(N(C)C)c3noc4c3c2C(=O)c2ccccc2-4)CC1,0,8.411325000000001
