CID,SMILES,sd_label,sd_value
6487893,O=C(Nc1ccccc1C(F)(F)F)NC1(C(=O)N2CCOCC2)CCCCC1,1,85.96300000000001
11839272,O=C(O)c1cccc(-n2cccc2C=C2SC(=O)N(Cc3ccccc3F)C2=O)c1,1,85.922
2827740,O=C(O)C1CSC(c2ccco2)N1,1,85.821
356768,COc1cc2c(ccc3cc(OC)c(OC)c(O)c32)cc1O,1,85.74
1774469,O=C(O)CN1C(=O)C(=Cc2cc(Br)ccc2OCc2ccc(Cl)cc2Cl)SC1=S,1,85.692
5893424,O=C(O)C(c1ccccc1)N1C(=O)C(=Cc2ccc(-c3ccccc3Cl)o2)SC1=S,1,85.66199999999999
224618,COc1cc(NCCCCCCN)c2ncccc2c1OC,1,85.035
135403802,O=C1C=CC2=C3c4cc(O)c(O)cc4CC3(O)COC2=C1O,1,84.934
1909760,Cc1ccc(N2C(=O)NC(=O)C(=Cc3ccoc3)C2=O)cc1,1,84.882
283138,CC1OC2CC(=O)OC2C2=C1C(=O)c1c(O)cccc1C2=O,1,84.803
54691673,N#Cc1c(SCC(=O)Nc2nncs2)sc2c(O)cc(=O)[nH]c12,1,84.477
6356140,COc1ccc(N2C(=O)C3C(C2=O)C2c4ccccc4C=CN2C3C(C)=O)cc1,1,84.34
6104167,O=C(O)c1cccc(-n2cccc2C=C2NC(=O)N(c3ccc(Cl)cc3)C2=O)c1,1,84.227
268237,O=C1C=C(O)c2[nH]c(=O)ccc2C1=O,1,84.177
5738182,N#CC(=Cc1cccn1-c1cccc(C(=O)O)c1)c1ccc(Cl)cc1,1,84.102
1591868,O=C1C(=Cc2ccco2)SC(=S)N1c1cccnc1,1,83.298
1724273,CC1=CC(=Cc2ccc(Br)o2)C(=O)O1,1,83.149
24818067,Nc1c(C=C2C=CC(=O)C(O)=C2)c(=O)nc2sc(CC(=O)N3CCCCC3)nn12,1,83.046
1095027,Nc1ccc(N2CCOCC2)c2nonc12,1,82.931
10414856,O=c1c(-c2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1,82.913
5403890,O=C1NC(=Cc2ccc(O)cc2)C(=O)c2ccccc21,1,82.767
3101746,COC(=O)c1cc(C)nc2c1C(=O)C(=O)C=C2N1CCOCC1,1,82.695
916230,O=C1c2ccccc2C(=O)c2[nH]c(=O)[nH]c21,1,82.637
1906052,O=C1NC(=O)N(CCc2ccc(F)cc2)C(=O)C1=Cc1ccco1,1,82.612
1397082,O=C(O)c1ccc(NC2=C(n3nnc4ccccc43)C(=O)c3ccccc3C2=O)cc1,1,82.609
24979941,CC(OC(=O)c1cc(O)c2ccccc2c1O)C(=O)Nc1ccc(C(N)=O)cc1,1,82.527
5995173,COc1ccc(N=C2SC(=Cc3ccc(OCC(=O)O)cc3)C(=O)N2CCc2c[nH]c3ccccc23)cc1,1,82.523
24980571,CC(C)CN(C(=O)COC(=O)c1ccc([N+](=O)[O-])s1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,1,82.241
20499,c1coc(CSSCc2ccco2)c1,1,82.089
2178158,COc1ccc(CN2C(=O)NC(=O)C(=Cc3ccco3)C2=O)cc1,1,82.038
54691675,N#Cc1c(SCC(=O)Nc2nccs2)sc2c(O)cc(=O)[nH]c12,1,81.871
1045968,O=C(O)c1cccc(NC2=C(n3nnc4ccccc43)C(=O)c3ccccc3C2=O)c1,1,81.764
2044775,O=C(O)CCCN1C(=O)C(=CC=Cc2ccco2)SC1=S,1,81.508
719673,CN(C)c1ccc(C=C2C(=O)NC(=O)N(Cc3ccco3)C2=O)cc1,1,80.953
1108983,COc1cc(C=C2C(=O)NN(c3ccc(Cl)cc3)C2=O)cc(Br)c1O,1,80.898
1782309,O=C(O)c1ccc(-n2cccc2C=C2NC(=O)N(c3cccc(Cl)c3)C2=O)cc1,1,80.799
764734,C=CCn1c(=S)[nH]c2scc(-c3ccco3)c2c1=O,1,80.745
5994065,O=C(O)CC(C(=O)O)N1C(=O)C(=CC=Cc2ccco2)SC1=S,1,80.592
16326137,CN(CC(=O)Nc1ccc(OC(F)(F)F)cc1)C(=O)c1ccccc1SCC(=O)N1CCCC1,1,80.581
3095209,O=C1C=C(NCc2ccccc2)c2ccccc2C1=O,1,80.385
4611525,Cc1ccc(NC(=S)Nc2cccc3cnccc23)cc1,1,80.266
2391915,NC(=O)c1ccc(NC(=O)COC(=O)C=Cc2ccc(Br)o2)cc1,1,80.195
2914378,CCCNC1=C(N(C(C)=O)c2cccc(F)c2)C(=O)c2ccccc2C1=O,1,80.101
3157647,COCCNC(=O)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,1,79.909
16330874,NS(=O)(=O)c1cc(C(=O)NC2CCSc3ccccc32)ccc1Cl,1,79.894
2215484,CC(=O)Nc1c(O)nc(SCC(=O)Nc2nnc(SCc3ccccc3)s2)[nH]c1=O,1,79.795
254859,C=C(C)C(=O)Oc1ccc(N=Nc2ccc(C)cc2)ccc1=O,1,79.602
3420390,NS(=O)(=O)c1ccc(CCNC(=O)CCS(=O)(=O)c2ccc(Br)cc2)cc1,1,79.263
54691676,Cc1csc(NC(=O)CSc2sc3c(O)cc(=O)[nH]c3c2C#N)n1,1,79.186
24789580,O=C(O)CSc1c2c(nc3cc(C(=O)Nc4cccc(C(F)(F)F)c4)ccc13)CCC2,1,79.113
252682,Cc1ccc(S(=O)(=O)OCC(=O)Nc2ccc(C(=O)O)c(O)c2)cc1,1,79.071
99844,COc1cc(C=C2C(=O)C=CC2=O)ccc1O,1,79.032
6393804,O=C1C(=CC=Cc2ccco2)SC(=S)N1NS(=O)(=O)c1ccccc1,1,78.947
5730111,Cc1ccc(C2=NC(=O)C(=Cc3cc(O)c(O)c(Br)c3)S2)cc1,1,78.933
272790,COC(=O)C(=O)C1CCc2c(Cl)cc(OC)c(OC)c2C1=O,1,78.548
4064091,Cc1ccc(-c2nn(-c3ccccc3)cc2C=C2SC(=S)N(CCS(=O)(=O)O)C2=O)cc1,1,78.259
22829045,COc1ccc(S(=O)(=O)N=C2C=C(Nc3ccc(O)cc3)C(=O)c3ccccc32)cc1,1,78.181
1815206,COc1ccc(C=C2C(=O)N(Cc3ccco3)C(=O)N(C(C)C)C2=O)cc1,1,78.159
1595371,CCCCN1C(=O)C(=CC=Cc2ccco2)C(=O)NC1=S,1,78.136
80417,CN(C)c1ccc2cc(S(=O)(=O)O)cc(O)c2c1,1,78.061
45280989,C=CC(=O)N1CC(=Cc2ccc(F)cc2)C(=O)C(=Cc2ccc(F)cc2)C1,1,77.688
17426324,O=C(CN1C(=O)NC2(CCOc3ccccc32)C1=O)c1ccc(Cl)cc1,1,77.565
54615796,Cc1noc(C)c1S(=O)(=O)Nc1ccc2c(c1)C(=O)N(C(C)CO)CC(C)C(CN(C)Cc1ccc(Cl)c(Cl)c1)OCCCCC(C)O2,1,77.536
3342467,CN(C1=C(NC(=O)c2ccccc2)C(=O)c2ccccc2C1=O)C1CCS(=O)(=O)C1,1,77.512
1326684,O=C(O)CN1C(=O)C(=Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)SC1=S,1,77.223
5281813,COc1cc(O)c2c(c1)oc(=O)c1c3cc(O)c(O)cc3oc21,1,76.727
440226,O=C1C=C(O)c2cccc(O)c2C1=O,1,76.686
6241261,O=C1C(=CC=Cc2ccco2)SC(=S)N1c1ccc(O)cc1,1,76.312
80175,O=C(CCc1ccco1)CCc1ccco1,1,76.269
1852376,Cc1ccc(OCCn2cccc2C=C2C(=O)NC(=O)N(Cc3ccco3)C2=O)cc1,1,76.153
5922856,O=C(NN1C(=O)C(=CC=Cc2ccco2)SC1=S)c1ccncc1,1,76.074
1906043,CN1C(=O)C(=CC=Cc2ccco2)C(=O)NC1=S,1,76.043
6012446,O=C(O)c1cccc(-n2cccc2C=C2NC(=O)N(Cc3ccccc3F)C2=O)c1,1,75.777
1327876,O=C(O)CN1C(=O)C(=Cc2cc(Br)ccc2OCc2ccccc2Cl)SC1=S,1,75.623
4050965,O=C1C(=Cc2cn(-c3ccccc3)nc2-c2ccc(OCc3ccccc3)cc2)SC(=S)N1CCS(=O)(=O)O,1,75.425
1206157,Cc1ccc(-c2csc(NC(=O)C=Cc3ccco3)c2C(=O)O)cc1,1,75.424
25163587,O=C(Nc1nc(-c2ccco2)c(-c2ccco2)s1)c1c(F)cccc1Cl,1,75.39
12309904,O=C1CC(c2ccc(O)c(O)c2)Oc2c1ccc(O)c2O,1,75.34
3823393,O=C1C(=Cc2cn(-c3ccccc3)nc2-c2ccc(OCc3ccccc3F)cc2)SC(=S)N1CCS(=O)(=O)O,1,74.879
135420153,O=C(NN=Cc1ccc(O)c(O)c1)NN=Cc1ccc(O)c(O)c1,1,74.835
934233,NC1=C(Br)C(=O)c2ccccc2C1=O,1,74.72
6050647,O=C(O)Cn1cc(C=C2C(=O)NC(=O)N(Cc3ccco3)C2=O)c2ccccc21,1,74.482
282529,C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)CC12,1,74.3
246348,Cc1cc2c(cc1C)C(=O)C(Br)=C(N)C2=O,1,74.099
25237581,O=C(NN=Cc1ccoc1)c1cc(O)cc(O)c1,1,74.067
2405875,O=C(CCl)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,1,74.058
5915936,O=C1NC(=O)N(Cc2ccco2)C(=O)C1=Cc1ccc(-c2ccc(F)cc2)o1,1,73.877
1551000,O=C1C(=Cc2ccco2)CCCC1=Cc1ccco1,1,73.834
54660656,COC(=O)C1C(CO)C2Cn3c(cccc3=O)C2N1CC1CCOCC1,1,73.776
4065178,Cc1ccc(N2C(=O)c3ccccc3C2C(=O)c2ccc(O)cc2O)cc1,1,73.773
6014081,O=C(CCN1C(=O)C(=Cc2ccco2)SC1=S)Nc1ccc(C(=O)O)c(O)c1,1,73.552
70837,O=C(c1ccccc1)c1ccc(O)c(O)c1O,1,73.407
1285929,O=C1NN(c2ccc(Cl)cc2)C(=O)C1=Cc1ccc(-c2cccc(C(=O)O)c2)o1,1,73.343
6237926,O=C(CN1C(=O)C(=Cc2ccco2)SC1=S)Nc1ccc(C(=O)O)c(O)c1,1,73.33
7641262,O=C(CN1C(=O)C(=Cc2ccco2)SC1=S)Nc1ccc(O)cc1C(=O)O,1,73.131
16195408,O=C(O)c1cccc(N2C(=O)C(=Cc3ccc(SCc4ccc(Cl)cc4)o3)SC2=S)c1,1,72.363
1005314,O=C(O)c1cccc(-n2cccc2C=C2NC(=O)N(c3cccc(Cl)c3)C2=O)c1,1,72.208
6533011,CC(C(=O)Nc1ccc(O)c(C(=O)O)c1)N1C(=O)C(=Cc2ccco2)SC1=S,1,71.906
16281524,N#CC1(NC(=O)CSc2nnc(COc3ccccc3F)n2N)CCCCC1,1,71.892
16195358,Cc1ccc(NC(=O)CN2C(=O)NC(=Cc3cc(C)n(-c4cccc(C(=O)O)c4)c3C)C2=O)cc1,1,71.831
1353457,O=C(NCc1ccco1)c1ccc(Br)c(S(=O)(=O)N2CCCCC2)c1,1,71.805
24683760,O=C(O)CCCCN1C(=O)C(=Cc2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)SC1=S,1,71.761
5328760,N#CC(=Cc1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1,1,71.72
122734,CCCCCCCCC(=O)c1c(OC)oc(C=O)cc1=O,1,71.598
5165162,CCC(=O)N(C1=C(NC)C(=O)c2ccccc2C1=O)C(C)C,1,71.596
5076890,CCCCNC(=O)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,1,71.571
774142,O=C(O)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,1,71.553
4104622,CCc1cccc(NC(=O)CCS(=O)(=O)c2ccc(Br)cc2)c1,1,71.533
1815744,COc1ccc(NC(=O)CN2C(=O)SC(=Cc3cccn3-c3ccc(C(=O)O)cc3)C2=O)cc1,1,71.532
7046122,O=C(O)c1cccc(-n2cccc2C=C2NC(=O)N(Cc3ccc(F)cc3)C2=O)c1,1,71.504
5902538,O=C(O)C(c1ccccc1)N1C(=O)C(=Cc2ccc(-c3ccc(Br)cc3)o2)SC1=S,1,71.35
25237601,CC(=NNC(=O)c1cc(O)cc(O)c1)c1ccc(NC(=O)Cc2ccccc2)cc1,1,71.294
1090479,N#CC(C#N)=Cc1cccn1-c1ccc(C(=O)O)cc1,1,71.171
2813284,O=C1c2nc3cc(-c4ccco4)[nH]n3c(=O)c2CN1Cc1ccccc1,1,71.156
75583,O=C1C=C(O)c2c(O)cc(O)c(O)c2C1=O,1,70.669
4109093,CCOc1ccccc1NC(=O)CCS(=O)(=O)c1ccc(Br)cc1,1,70.577
22551350,Cc1ccc(C)c(N2CCN(C(=O)CCS(=O)(=O)c3ccc4c(c3)NC(=O)CO4)CC2)c1,1,70.571
1349495,Cc1cc(C=C2C(=O)NC(=O)N(Cc3ccco3)C2=O)c(C)n1-c1ccc(C(=O)O)cc1,1,70.568
360321,COC(=O)CCCCC1=CCC2C(=O)C=C(O)C2C1,1,70.539
2833927,CC(=O)N(C1=C(N2CCOCC2)C(=O)c2ccccc2C1=O)c1ccc(C(=O)O)cc1,1,70.423
135403572,O=C(CSc1nc2ccccc2c(=O)[nH]1)c1ccc(O)c(O)c1,1,70.419
1404043,NN1C(=O)C(=Cc2ccco2)SC1=S,1,70.299
6865925,S=c1[nH]nc(-c2ccco2)n1N=CC=Cc1ccco1,1,70.193
2390814,CCOc1ccc(S(=O)(=O)Nc2cc(NS(=O)(=O)c3ccc(OCC)cc3)cc(C(=O)O)c2)cc1,1,70.127
7514097,O=C(O)CCNc1ccc(NCCC(=O)O)c2c1C(=O)c1ccccc1C2=O,1,70.098
5328552,O=CNC=Cc1cc(O)ccc1O,1,70.02
1895189,O=C1NC(=O)N(c2cccc(Cl)c2)C(=O)C1=Cc1ccc(Sc2nc3ccccc3[nH]2)o1,1,69.946
6226152,O=C(CCN1C(=O)C(=Cc2ccco2)SC1=S)Nc1ccc(O)cc1C(=O)O,1,69.925
24892500,COCCn1c(SCC(=O)Nc2ccccc2OC)nc2c([nH]c3ccccc32)c1=O,1,69.853
4839003,O=C(CSc1nc2ccccc2n1CCc1ccccc1)c1ccc(O)c(O)c1,1,69.624
312589,O=C1C(Cl)=C(NCCN2CCOCC2)C(=O)c2ccccc21,1,69.603
4104621,O=C(CCS(=O)(=O)c1ccc(Br)cc1)NCc1ccc(F)cc1,1,69.578
5738236,N#CC(=Cc1cccn1-c1cccc(C(=O)O)c1)c1ccc(F)cc1,1,69.573
1990677,O=C(O)c1ccc(-n2cccc2C=C2NC(=O)N(c3ccccc3)C2=O)cc1,1,69.53
1580366,CC(=Cc1ccccc1)C=C1SC(=S)N(CCC(=O)Nc2cccc(C(=O)O)c2)C1=O,1,69.51
276150,COC(=O)CC1OCC=C2CN3CCC45C6=CC(=O)C(=O)C([N+](=O)[O-])=C6NC4C1C2CC35,1,69.429
16017390,Cc1ccccc1N(C)S(=O)(=O)c1nnc(NC(=O)c2ccco2)s1,1,69.38
496451,O=C1NC2c3c(Cl)sc(Cl)c3C(=O)C2O1,1,69.295
54654605,CN1C(=O)c2cc(NC(=O)Cc3cccs3)ccc2OCC2OC(CC(=O)NCCc3ccncc3)CCC21,1,69.272
236275,c1coc(-c2nc3ccccc3nc2-c2ccco2)c1,1,69.241
1918250,O=C(Cc1ccccc1)NN1C(=O)C(=Cc2ccc(C(=O)O)cc2)SC1=S,1,69.24
1977047,O=C1NC(=O)N(c2ccc(Cl)cc2)C(=O)C1=Cc1ccc(Sc2nc3ccccc3[nH]2)o1,1,69.18
4604461,CC1CCN(S(=O)(=O)c2ccc3c(c2)C(Cl)(Cl)C(=O)N3)CC1,1,69.076
1836703,FC(F)(F)c1ccc(Cl)c(-n2c(-c3cc(-c4ccco4)[nH]n3)n[nH]c2=S)c1,1,69.076
1932613,Cc1cc(C=C2C(=O)NC(=O)N(Cc3ccco3)C2=O)c(C)n1-c1ccc(O)cc1,1,69.009
2443542,CCC(=O)Nc1ccc(C(=O)COC(=O)c2nc3nccc(C)n3n2)cc1,1,68.569
10145,COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1C(C2)N(C)CC3,1,68.513
5220114,CCN1CCN(C2=C(NS(=O)(=O)c3ccc(Br)cc3)C(=O)c3ccccc3C2=O)CC1,1,68.496
367783,NS(=O)(=O)c1ccc(NC2=CC(=O)C(=O)c3ccccc32)cc1,1,68.297
20923265,COc1ccccc1N1CCN(C(=O)C(C)CS(=O)(=O)c2ccc3c(c2)NC(=O)CS3)CC1,1,68.245
5042127,CC(C1SC(=S)NC1=O)C1SC(=S)NC1=O,1,68.183
2939678,O=C(O)CSc1cc(NS(=O)(=O)c2cccc([N+](=O)[O-])c2)c2ccccc2c1O,1,68.04
704173,CC(C)=C1C(=O)NN(c2ccc(F)c(Cl)c2)C1=O,1,67.997
6813148,O=C1C(=NO)CCc2ccccc21,1,67.948
1843492,O=C1NC(=O)N(Cc2ccco2)C(=O)C1=Cc1cccn1CCOc1ccc(Cl)cc1,1,67.535
297209,O=C(O)C1=CCC=CC1C(=O)O,1,67.505
270505,CCOC(=O)N(O)c1ccc(C=Cc2ccccc2)cc1,1,67.434
1614302,COc1ccc(CN2C(=O)NC(=O)C(=Cc3ccoc3)C2=O)cc1,1,67.384
53383615,CCCCCCCCCc1conc1C(=O)C=Cc1ccco1,1,67.245
1227509,CC(=O)NC1=NC(=O)C(=Cc2cc(C)n(-c3cccc(C(=O)O)c3)c2C)S1,1,67.179
1993390,Cc1cccn2c(=O)c3cc(C#N)c(=NC(=O)c4ccco4)n(Cc4ccco4)c3nc12,1,67.093
992588,CCc1ccc(S(=O)(=O)Nc2cc(SCC(=O)O)c(O)c3ccccc23)cc1,1,67.064
4293414,Cc1cccc(N2CCN(C(=O)CCS(=O)(=O)c3ccc(Br)cc3)CC2C)c1,1,66.859
