CID,SMILES,sd_label,sd_value
3241817,Cn1c(=O)cc(SCC(=O)NCCCN2CCN(c3ccc(F)cc3)CC2)c2ccccc21,1,81.5
135426496,COCc1cc(=O)[nH]c(Nc2nc3ccccc3o2)n1,1,80.7
534281,O=c1c2c(nc3n1CCCCC3)sc1c(O)cccc12,1,80.0
16746394,CCCCCc1cc(=O)oc2c(C(CCN(CC)CC)c3ccc(N(C)C)cc3)c(OC)cc(OC)c12,1,79.9
6616230,COc1ccc(C(=O)Nn2c(SCC(=O)N3CCC(C)CC3)nc3ccccc3c2=O)cc1,1,79.5
20877737,CCN1CCN(C(=O)c2cc3c(s2)-c2c(C)cccc2OC3)CC1,1,79.5
3180891,CCOc1ccc(N(C(=O)c2snc(C(N)=O)c2N)C(C(=O)NCC2CCCO2)c2ccco2)cc1,1,79.1
2136917,COc1cc2c3nnc(-c4ccc(F)cc4)c-3cn(Cc3cccc(C)c3)c2cc1OC,1,78.8
16195624,COc1ccc(CC2CN3C(=NCC3Cc3ccccc3)N2CCNC(=O)CCC2CCCCC2)cc1,1,77.9
23641180,COc1ccc(CNC(=O)C2(CC3CC(c4ccccc4)=NO3)CCN(C(=O)OC(C)(C)C)CC2)cc1,1,77.0
135519857,CCOC(=O)c1c(C)[nH]c(C2=NNC(=NC3CC3)SC2)c1C,1,76.6
13789,CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC21CCC(=O)O1,1,75.6
664126,CN(C)CCSc1nc(N)c2c3c(sc2n1)CN(C)CC3,1,75.0
9586311,NC(N)=NN=Cc1ccc(OCc2ccccc2Cl)cc1,1,74.5
16682610,NC1=NCC(Cc2ccc(O)cc2)N1CCCCC1CCCCC1,1,73.2
18572137,CC(=O)c1cccc(NC(=O)CSc2ncc(C(=O)Nc3ccccc3)c(=O)n2C)c1,1,72.6
1791148,CCc1ccc(OCC(=O)NNC(=S)NC(=O)C2CC2)c(Br)c1,1,72.5
2131984,Cc1ccc(C(=O)NC(=Cc2ccc(-c3ccc(Br)cc3)o2)C(=O)NCCCN(C)C)cc1,1,72.4
44202273,COc1ccc(-c2sc3ccccc3c2-c2ccc(OCCN3CCCCC3)cc2)cc1,1,72.1
18572177,Cc1ccc(NC(=O)c2cnc(SCC(=O)NCC3CCCO3)n(C)c2=O)cc1C,1,71.5
18572142,CC(=O)Nc1ccc(NC(=O)CSc2ncc(C(=O)Nc3ccc(F)cc3)c(=O)n2C)cc1,1,71.3
24983078,CCC(C)C(C(=O)NCCCCCCCCCCC(=O)N1CCN(C(=O)OC(C)(C)C)CC1)n1cc(CCCCN=C(NC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C)nn1,1,70.9
16746641,CCOC(=O)c1ccc(NC(=O)c2nc[nH]c2C(=O)NC(C)c2ccccc2)cc1,1,70.3
18572132,CC(=O)Nc1ccc(NC(=O)CSc2ncc(C(=O)Nc3ccccc3)c(=O)n2C)cc1,1,69.3
1144666,CCOc1ccccc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1,1,69.3
16832360,Cn1c(SCC(=O)NCC2CCCO2)ncc(C(=O)Nc2ccccc2)c1=O,1,68.9
16746296,COc1ccc(C(CCN2CCCCC2)c2c(OC)cc(OC)c3c(-c4ccccc4)cc(=O)oc23)cc1,1,67.9
24789562,Cc1cccc(CN2C(=O)C(=Cc3ccc(C(=O)NCCCN4CCN(C)CC4)cc3)Oc3ccccc32)c1,1,67.8
135693577,COC(=O)C1=C(C)N(Cc2ccccc2)C(=NCc2ccccc2)NC1c1cccc(F)c1,1,67.2
795953,O=C(O)C1CCCCC1C(=O)NCCc1ccccc1,1,67.1
16746322,CCCCCc1cc(=O)oc2c(C(CCN3CCCC(C)C3)c3cc(OC)c(OC)c(OC)c3)c(OC)cc(OC)c12,1,66.7
746478,CCn1c2ccccc2c2nc3ccccc3nc21,1,66.5
4802969,COc1ccc(C(=O)OCC(=O)NC2CCCCCC2)cc1OC,1,66.0
18572138,COc1ccccc1CNC(=O)CSc1ncc(C(=O)Nc2ccccc2)c(=O)n1C,1,65.0
16746645,CCOC(=O)c1ccc(NC(=O)c2nc[nH]c2C(=O)NCc2ccccc2)cc1,1,65.0
16813558,COc1cccc(NC(=O)c2cnc(SCC(=O)NCC3CCCO3)n(C)c2=O)c1,1,65.0
16746276,COc1cc(C(CCN2CCCC(C)C2)c2c(OC)cc(OC)c3c(-c4ccccc4)cc(=O)oc23)cc(OC)c1OC,1,64.6
24789619,CCN1CCN(CCCNC(=O)c2ccc(C=C3Oc4ccccc4N(Cc4cccc(C)c4)C3=O)cc2)CC1,1,64.0
24982014,CCn1c(SCC(=O)Nc2oc(C)c3c(C)n[nH]c(=O)c23)nc2sc(C)c(C)c2c1=O,1,63.79999999999999
7217063,Cn1c(SCC(=O)NCc2ccccc2)ncc(C(=O)Nc2ccccc2)c1=O,1,63.4
9600276,Nc1nonc1-n1nnc(C(=O)NN=Cc2ccccc2Br)c1CN1CCCC1,1,63.3
5722799,Cc1nc2ccccn2c1C(=O)NN=Cc1ccccc1[N+](=O)[O-],1,63.29999999999999
5310432,Cn1c(=O)c2c(SCC(=O)N3CCN(c4ccccc4)CC3)nc(C3CC3)nc2n(C)c1=O,1,63.1
2337901,O=C(COc1ccc(Cl)cc1)OCC(=O)N1CCCc2ccccc21,1,62.8
713572,CC1(C)Cc2ccccc2-c2[nH]c(=S)[nH]c(=O)c21,1,62.2
6862370,CC(C)(C)c1cc(C(=O)NN=Cc2ccccn2)n[nH]1,1,62.1
16194112,Cc1ccc(CN2CCSc3ccc(C(=O)NC4CCN(Cc5ccccc5)CC4)cc32)cc1,1,62.1
9685289,Nc1c(Cl)ncnc1NN=Cc1cccc(O)c1,1,61.9
1336342,Brc1ccc(-c2nnc3ccc(N4CCN(c5ccccc5)CC4)nn23)cc1,1,61.9
24792593,CCCCC(CNC(C)CNC)NCC1CCC(C(C)(C)C)CC1,1,61.4
20877874,CCCN1CCN(C(=O)c2cc3c(s2)-c2ccccc2OC3)CC1,1,61.4
3244193,CCn1c(=O)cc(SCC(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)c2ccccc21,1,61.29999999999999
704725,Nc1ncnc2oc(-c3ccco3)c(-c3ccco3)c12,1,61.0
2986249,COc1cc(NC(=S)NCCN2CCOCC2)cc(OC)c1OC,1,60.70000000000001
24747181,CCCOc1ccc(Cl)cc1Nc1nc(NCCO)nc(N2CCCC2)n1,1,60.4
18572134,Cn1c(SCC(=O)NCc2ccc(F)cc2)ncc(C(=O)Nc2ccccc2)c1=O,1,59.70000000000001
24747177,CCCCOc1ccc(Cl)cc1Nc1nc(NCCO)nc(N2CCCC2)n1,1,59.5
16195654,CCC(C(=O)NCCCC1CN2C(=NCC2C2CCCCC2)N1CCc1cccc(C)c1)c1ccccc1,1,59.5
3353363,COc1ccc(C2CC(=O)c3cnc(N4CCc5ccccc54)nc3C2)cc1OC,1,59.5
899350,CCC1(CC)Cc2ccccc2-c2[nH]c(=S)[nH]c(=O)c21,1,59.20000000000001
93857,CCC1C=CC=CCC(C)C(O)C(C)C(=O)C(C)C(O)C(C)C(=O)C(C)C(O)C(C)C=CC(=O)OC2C(C)C(CC1)OC1(CCC(C)C(CC(C)O)O1)C2C,1,58.9
18572147,Cn1c(SCC(=O)NCC2CCCO2)ncc(C(=O)Nc2ccc(F)cc2)c1=O,1,58.8
4271672,N#Cc1sc2nc(-c3cccs3)cc(-c3ccc(F)cc3)c2c1N,1,58.6
15944776,COc1ccc(OCc2nc3c4cc(OC)c(OC)cc4nc(=S)n3[nH]2)cc1,1,58.6
2952899,COc1ccc(C(=O)Nn2c(SCC(=O)NCC3CCCO3)nc3ccccc3c2=O)cc1,1,58.4
18572151,Cn1c(SCC(=O)NCC2CCCO2)ncc(C(=O)Nc2ccc(Cl)cc2)c1=O,1,58.20000000000001
23641067,N#CC1C(O)C(O)c2ccccc2N1C(=O)c1ccccc1,1,58.1
23641153,Oc1ccc(CC2CNCCN2CCC23CC4CC(CC(C4)C2)C3)cc1,1,58.1
16746609,CCOC(=O)c1ccc(NC(=O)c2nc[nH]c2C(=O)NC(C)C(=O)OC(C)(C)C)cc1,1,58.0
7217075,Cn1c(SCC(=O)c2ccc(F)cc2)ncc(C(=O)Nc2ccccc2)c1=O,1,57.8
2874606,OC(CNCC1CCCO1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21,1,57.5
869035,CC12CNCC(C)(CNC1)C2O,1,57.2
7217069,Cn1c(SCC(=O)c2ccccc2)ncc(C(=O)Nc2ccccc2)c1=O,1,57.1
16832364,COc1cccc(NC(=O)c2cnc(SCC(=O)NCc3ccc4c(c3)OCO4)n(C)c2=O)c1,1,56.2
9550737,Cn1c(C(=O)NCCCN2CCc3ccccc3C2)cc2c(=O)n(C)c3ccccc3c21,1,56.1
1587961,Cc1ccc(-c2csc3nc4c5ccccc5c(NCCCN5CCOCC5)nn4c(=O)c23)cc1,1,55.5
23641154,CCCCC1CNCCN1CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,1,55.4
24980038,CCC(C)N(C(=O)COc1ccc(Cl)c2cccnc12)C1CCS(=O)(=O)C1,1,55.3
18572149,CC(=O)Nc1ccc(NC(=O)CSc2ncc(C(=O)Nc3ccc(Cl)cc3)c(=O)n2C)cc1,1,55.29999999999999
54689670,C=CCn1c(=O)c(C(=O)Nc2ccc(C)cn2)c(O)c2ccccc21,1,55.20000000000001
2837694,CN(C)CCCNS(=O)(=O)c1ccc(N2CCC(c3ccc(Cl)cc3)=N2)cc1,1,55.2
16813555,Cc1ccc(CNC(=O)CSc2ncc(C(=O)Nc3ccccc3)c(=O)n2C)cc1,1,54.70000000000001
24982831,CCN(CC(=O)Nc1c(F)cccc1F)C(=O)CCOc1ccccc1,1,54.6
44143143,CCCCN1C(=N)N(C(CCC)CN2CCCC2CN2C(N)=NCC2Cc2ccccc2)CC1Cc1ccccc1,1,54.5
9586457,COc1cc(C=NN=C(N)N)ccc1OCc1ccccc1Cl,1,54.5
1283398,CC(=O)Nc1ccc(NC(=O)c2sc3nc4c(c(-c5ccc(C)cc5)c3c2N)CCC4)cc1,1,54.0
66532,CC(C)(C)c1ccc2c(c1)C(=O)c1ccccc1C2=O,1,53.8
1739003,CCCCOc1ccc(-c2cnc3ccccc3n2)cc1,1,53.70000000000001
135616978,COC(=O)C1=C(C)N(CC2CC2)C(=NCc2cccc(Cl)c2)NC1c1ccccc1,1,53.7
24790015,CCOC(=O)C1C2COc3cc(OC)ccc3C2N2C(=O)N(c3ccc(F)cc3)C(=O)C12C,1,53.6
2820833,CSc1sc(-c2nnc(SCC(=O)Nc3ccccc3)n2C)c2c1C=CCC2,1,53.6
3569593,O=C1CC(c2ccc(F)cc2)C(n2cncn2)C(O)=C1C1NCCc2ccccc21,1,53.5
2140203,COc1ccc(-n2nnnc2-c2nc3ccccc3s2)cc1,1,53.4
4968104,Cc1c(CCC(=O)NCCCn2ccnc2)c(=O)oc2c(C)c3oc4c(c3cc12)CCCC4,1,53.4
9662775,CCN(CC)c1ccc(C=C2CCC(C=NNC(=O)c3ccc(=O)n(C)c3)=C2N2CCOCC2)cc1,1,53.4
24792640,COc1cccc2sc3ccc(C#CC4(O)CCCCC4)cc3c(=O)c12,1,53.0
16195652,COc1ccc(CC2CN3C(=NCC3C(C)C)N2CCNC(=O)CCC2CCCCC2)cc1,1,52.9
2938340,Cc1ccc2c(c1)c1nc3ccccc3nc1n2C,1,52.9
645961,CC(=NCc1ccco1)c1c(C)[nH]n(-c2nc3ccccc3s2)c1=O,1,52.9
3454559,Oc1c(C(c2cccs2)N2CCN(c3cccc(Cl)c3)CC2)sc2ncnn12,1,52.7
24818805,COc1cccc2oc3ccc(C#CC4(N)CCCCC4)cc3c(=O)c12,1,52.7
920039,CSc1nc(N2CCOCC2)c2c(c1C#N)CCCCC2,1,52.6
24747927,COC(=O)c1c(-c2ccc(OC)cc2)oc2ccc(-c3cc(OC)c(OC)c(OC)c3)cc12,1,52.5
805644,Cc1ccc(NC(=S)NCc2cccs2)cc1,1,52.4
3310540,Cc1ccc(-c2nnc3c(C(F)(F)F)nc4ccccc4n23)cc1,1,52.3
24790937,Cc1cccc(N2CCN(c3ccc4cc(S(=O)(=O)N5CCCCC5)ccc4n3)CC2)c1C,1,52.3
16745483,CC=CC(=O)Nc1cccc(C2=NOC3(C2)CC(C(N)=O)N(C(=O)c2ccccc2C(=O)c2ccccc2)C3)c1,1,52.1
16746443,COc1cc(OC)c2c(-c3ccccc3)cc(=O)oc2c1C(CCN1CCCC1)c1ccc2c(c1)OCO2,1,52.0
1106416,COc1ccc(CCN(C=C2Sc3ccccc3C2=O)C(C)=O)cc1OC,1,51.8
2385431,COC(=O)c1ccc(CNC(=O)COC(=O)c2cc(Cl)ccc2O)cc1,1,51.79999999999999
4650434,CCN(C(=O)COC(=O)c1cc(-c2ccccc2)nc2c1c(C)nn2-c1ccccc1)C1CCS(=O)(=O)C1,1,51.79999999999999
16746633,CCOC(=O)c1ccc(NC(=O)c2nc[nH]c2C(=O)NCC(=O)OC(C)(C)C)cc1,1,51.70000000000001
3438673,CCOc1ccc(C(=O)Nc2sc3c(c2C(=O)OC)CC(C)(C)NC3(C)C)cc1,1,51.6
44202652,CC1CN(C(C)CO)C(=O)c2cccc(NC(=O)Nc3ccc(C(F)(F)F)cc3)c2OC1CN(C)S(=O)(=O)c1ccccc1,1,51.6
6393804,O=C1C(=CC=Cc2ccco2)SC(=S)N1NS(=O)(=O)c1ccccc1,1,51.3
1604315,CCOC(=O)C1=C(c2ccccc2)OC(=C(C(=O)OC)C(F)(F)F)S1,1,51.1
16746260,COc1cc(OC)c2c(-c3ccccc3)cc(=O)oc2c1C(CCN1CCCCC1)c1ccc(N(C)C)cc1,1,51.1
18572141,CC(=O)Nc1cccc(NC(=O)CSc2ncc(C(=O)Nc3ccc(F)cc3)c(=O)n2C)c1,1,51.0
23275234,Nc1nc(N)nc(-c2cc(C(F)(F)F)ccc2Cl)n1,1,50.9
5416363,CC(=NNC(=O)c1ccc(C(C)(C)C)cc1)c1ccccn1,1,50.70000000000001
135871461,COC(=O)C1=C(C)N(Cc2ccccc2)C(=NCC(C)C)NC1c1cccc(F)c1,1,50.7
936790,Cn1c2ccc(F)cc2c2nc3ccccc3nc21,1,50.7
16813557,Cn1c(SCC(=O)NCc2ccc3c(c2)OCO3)ncc(C(=O)Nc2ccc(F)cc2)c1=O,1,50.5
16195685,Cc1ccc(C(=O)NCCN2C3=NCC(C(C)C)N3CC2Cc2ccc(O)cc2)cc1Br,1,50.5
16195622,O=C(NCCCC1CN2C(=NCC2C2CCCCC2)N1CCc1ccc(Cl)c(Cl)c1)C1CCC1,1,50.4
16060041,O=C1OCCN1C(=O)C1C(c2ccc(Cl)cc2)C(c2cccc(Cl)c2)=NN1c1ccccc1,1,50.4
715039,NC(=S)N=Nc1c(O)[nH]c2ccc(F)cc12,1,50.3
6668529,CCOC1OC(C(=O)NCc2ccccc2)=CC(c2ccccc2)C1CCCO,1,50.29999999999999
7603030,COc1ccc(C(C)(C)C)cc1NC(=O)C1=CC=CN2CCS(=O)(=O)N=C12,1,50.0
2998697,O=C(CSc1ccccc1C(=O)NCCCN1CCCC1=O)NCc1ccco1,1,50.0
5310248,COc1cccc(-c2nc(C(N)=O)c3[nH]c(=O)n(-c4cccc(Cl)c4)c3n2)c1OC,1,50.0
1068408,Cc1ccccc1NC(=O)c1c(C)[nH]c(=S)c(C#N)c1-c1ccc(Cl)cc1,1,49.9
822454,O=S(=O)(NC1CCCCC1)c1ccc(Cl)nc1,1,49.9
5281673,CC1OC(Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,1,49.9
20956875,O=C(CCc1nnc2ccc(N3CCCC3)nn12)Nc1ccc(F)c(F)c1,1,49.9
5319925,CC(C)=CCc1c(-c2ccc(O)cc2O)oc2cc3c(c(O)c2c1=O)C=CC(C)(C)O3,1,49.9
2725833,Cc1ccc2[nH]c(=S)n(-c3cccnc3)c(=O)c2c1,1,49.7
7475011,CNC(=O)c1c(NC(=O)c2cccc(N3C(=O)CCC3=O)c2)sc2c1CCC2,1,49.6
135519941,CC(=NNC(=S)Nc1ccccc1C)c1ccc(O)cc1,1,49.6
4802695,O=C(COC(=O)c1cc(Cl)ccc1O)NC(=O)NCc1ccccc1,1,49.5
16681753,COc1cc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc(OC)c1O,1,49.4
1860920,Cc1cc(-c2nnc(SCC(=O)Nc3nc(-c4ccc(Cl)cc4)cs3)o2)no1,1,49.29999999999999
16194341,Cc1noc(C=Cc2cccs2)c1S(=O)(=O)N1CCC(C(=O)NCCCN2CCC(C)CC2)CC1,1,49.20000000000001
7118230,COc1ccc(-c2nnc3ccc(SCc4ccccc4)nn23)cc1,1,49.1
751838,CCSc1nc(-c2ccccc2)c2cc(Cl)ccc2n1,1,49.1
17374782,CCOc1ccc(NC(=O)NNC(=O)c2ccc3ccccc3c2O)cc1,1,49.0
16745329,CCCCCCNC(=O)NC(C(=O)NCCCC1CN2C(=NCC2C)N1CCC(c1ccccc1)c1ccccc1)C(C)O,1,48.9
2273874,O=C(Nc1cccc2nsnc12)c1ccc(-c2cccc(Cl)c2)o1,1,48.9
697235,Cc1cc(Nc2cccc(Cl)c2)nc(NCc2ccccc2)n1,1,48.9
25102762,c1ccc(CCCCN2C(Nc3ccccc3)=NCC2Cc2ccccc2)cc1,1,48.79999999999999
3155707,Cn1c2ccc(Cl)cc2c2nc3ccccc3nc21,1,48.70000000000001
2136907,COc1cc2c3nnc(-c4ccc(F)cc4)c-3cn(Cc3ccc(C)cc3)c2cc1OC,1,48.70000000000001
1930052,COCCCNC(=O)c1c(NC(=O)c2ccccc2)n(Cc2ccccc2)c2nc3ccccc3nc12,1,48.70000000000001
3794549,CCc1ccc(C2CC(c3ccc(F)cc3)Nc3nc(N)nn32)cc1,1,48.7
24978584,CCC(C)C(C(=O)NCCCCCCCCCCC(=O)N1CCNCC1)n1cc(CCCCN=C(N)N)nn1,1,48.6
4644458,COCCn1c(SCC(N)=O)nc2c(c1=O)SC(C)C2,1,48.6
44142436,COc1ccc(-c2c(-c3cc(OC)cc(OC)c3)n(C)c3ccc(Br)cc23)cc1,1,48.5
3568622,O=C(NNC(=S)NC(=O)c1ccccc1[N+](=O)[O-])c1ccccc1Cl,1,48.5
9365,NC(N)=NCCCC(NC(=O)c1ccccc1)C(=O)Nc1ccc2ccccc2c1,1,48.4
16746378,COc1ccc(-c2cc3ccccc3s2)cc1C1C2C=CCC(C)C2C(=O)N1Cc1ccccc1,1,48.4
44202198,COc1ccc(-c2sc3ccc(OC)cc3c2C#Cc2cncn2C)cc1,1,48.3
