CID,SMILES,sd_label,sd_value
54669393,COc1ccc(NC(=O)N2CCCCN3C(CO)C(c4ccc(C#Cc5ccccc5)cc4)C3C2)cc1,1,96.553
60184868,COc1ccc2c3c(n(C)c2c1)C(CO)NCC31CN(Cc2ccc(-c3ccccn3)cc2)C1,1,95.875
23605091,CCOC(=O)c1cc(NC(=O)N(C(C)C)C2CCCCC2)c(C)nc1C,1,95.508
24761443,CCCCN(C)CCNC(=S)Nc1ccc2nc(N3CCN(CC)CC3)cc(C)c2c1,1,95.34499999999998
54632582,COc1cccc(NC(=O)Nc2ccc3c(c2)C(=O)N(C)CC(OC)C(C)CN(C)C(C)CO3)c1,1,95.035
44607530,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,1,94.644
49843425,Cc1noc(C)c1S(=O)(=O)Nc1ccc2c(c1)C(=O)N(C(C)CO)CC(C)C(CN(C)S(=O)(=O)c1ccc(F)cc1)OCCCCC(C)O2,1,94.422
1304486,O=C(Nc1cccc(C(=O)Nc2cccc(Br)c2)c1)c1ccccc1,1,94.333
1477952,CC(=O)OCn1ncc(N2CCOCC2)c(Br)c1=O,1,94.333
5578971,Cc1ccc(-c2nc(C(=O)NCCCN3CCOCC3)cc3c2[nH]c2ccccc23)cc1,1,94.253
44620217,CC1CN(C(C)CO)C(=O)Cc2cc(NC(=O)CCCN(C)C)ccc2OC1CN(C)Cc1ccc(-c2ccccc2)cc1,1,94.025
54659512,O=C(CC1CCC2C(COCC(O)CN2S(=O)(=O)c2ccccc2)O1)NCC1CCCCC1,1,93.932
25058280,COc1cc2sc3ccc(-c4ccc(CN5CCOCC5)cc4)cc3c(=O)c2cc1OC,1,92.714
54658587,O=C(CC1CCC2C(COCC(O)CN2S(=O)(=O)c2ccccc2)O1)NCc1ccc(-c2ccccc2)cc1,1,91.899
2440919,Cc1ccc(-c2csc(NC(=O)CSc3nc4ccccc4c(=O)n3CCCN(C)C)n2)cc1,1,91.151
830474,CCN1CCN(c2ccc(N=Cc3ccc(O)cc3O)cc2)CC1,1,91.121
44620631,CC1CN(C(C)CO)C(=O)Cc2cc(NC(=O)CCCN(C)C)ccc2OC1CN(C)Cc1ccc(Oc2ccccc2)cc1,1,91.018
9594929,COc1ccc(C=NNc2cc(C)nc3ccccc23)cc1,1,90.73
60192661,COc1ccc(-c2ccc3c(c2)C2C(CCN2S(=O)(=O)c2ccc(F)cc2)C(CO)N3C)cc1,1,90.241
16193162,CCCCN(CC)CCCNC(=S)Nc1ccc2nc(N3CCN(CC)CC3)cc(C)c2c1,1,89.669
24818811,COc1cccc2sc3ccc(C#CC4(N)CCCCC4)cc3c(=O)c12,1,89.568
24982779,CCc1cc(C(=O)Nc2cc(S(=O)(=O)N(CC)CC)ccc2N2CCN(C)CC2)sc1C,1,89.31599999999999
257871,Nc1cc(N)cc(C(=O)c2ccccc2)c1,1,89.132
60185376,O=C(Nc1ccc2c(c1)OCO2)N1CC2NC(C1)C2c1ccc(C=Cc2ccccc2)cc1,1,89.101
54657840,O=C(CC1CCC2C(COCC(O)CN2S(=O)(=O)c2ccc(F)cc2)O1)NCC1CCCCC1,1,89.091
11957301,COc1cc2c(cc1O)CC1NCCc3cc4c(c-2c31)OCO4,1,88.968
44488254,CC1CN(C(C)CO)C(=O)c2cc(NC(=O)NC3CCCCC3)ccc2OC1CN(C)Cc1ccc(-c2ccccc2)cc1,1,88.625
1272562,CCOC(=O)c1cnc2ccc(OC)cc2c1Nc1ccc(N2CCN(C)CC2)cc1,1,88.244
9594976,COc1ccc(C=NNc2cc(C)nc3ccc(OC)cc23)c(OC)c1,1,87.966
54667019,CN(C)CC#Cc1ccc(C2C(CO)N3CCCCN(C(=O)CN(C)C)CC23)cc1,1,87.844
60188175,COc1ccccc1-c1ccc(C2C3CN(S(=O)(=O)c4ccc(-c5ccccc5)cc4)CC2N3)cc1,1,87.841
44494814,COc1ccc(NC(=O)Nc2cccc3c2OC(CN(C)Cc2ccc(C(F)(F)F)cc2)C(C)CN(C(C)CO)C3=O)cc1,1,87.31
60192903,COc1ccccc1C#Cc1ccc2c(c1)C1C(CCN1C(=O)c1ccncc1)C(CO)N2,1,87.227
3737083,CCN(CC)CCNC(=O)c1ccc2c(c1NCCO)C(=O)c1ccccc1C2=O,1,87.12600000000002
60190187,CCCN1CCC2(CC1)CN(Cc1ccc3c(c1)OCO3)C(CO)c1[nH]c3cc(OC)ccc3c12,1,86.912
60188235,Fc1cccc(CN2CC3NC(C2)C3c2ccc(-c3cccc(F)c3)cc2)c1,1,86.267
54662323,O=C(NC1CCC1)C1C(CO)C2Cn3c(ccc(-c4ccccc4F)c3=O)C2N1Cc1ccncc1,1,85.167
16195590,CCN1CCN(CCNC(=O)c2ccc(C=C3Sc4ccccc4N(Cc4ccccc4F)C3=O)cc2)CC1,1,84.705
16197232,NCCCCC1CNC(=S)N1CC1CCCCC1,1,84.639
54633223,COc1cccc(NC(=O)Nc2ccc3c(c2)OCC(C)NCC(C)C(OC)CN(C)C3=O)c1,1,84.366
24792850,O=C1Nc2cc(C(=O)NCCCN3CCCC3)ccc2SC1=Cc1ccccc1,1,84.196
44619608,CC1CN(C(C)CO)C(=O)Cc2cc(NC(=O)CCCN(C)C)ccc2OC1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1,1,83.425
60187613,COc1ccc2c3c(n(C)c2c1)C(CO)NCC31CCN(Cc2ccc(-c3ccccn3)cc2)CC1,1,83.407
5412959,Cc1cc2[nH]c3c4ccccc4nc(C)c3c2cc1C,1,83.296
44537745,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N(C(C)CO)CC(C)C(CN(C)Cc2ccc(-c4ccccc4)cc2)O3)cc1,1,83.197
49789494,C=CCNc1nc(NCc2cccc(OC)c2)c2sc(-c3ccccc3)cc2n1,1,82.744
2670110,CN1CCN(c2ccc(Cl)cc2NC(=O)CCN2C(=O)c3ccccc3C2=O)CC1,1,82.595
689098,CC(C)N1CCN(c2ccc(O)cc2)CC1,1,82.517
1481748,COc1cc2nc(=S)n(Cc3ccccc3Cl)c(N)c2cc1OC,1,82.273
60189668,N#Cc1ccc(-c2ccc(C3C4CNCC3N4S(=O)(=O)c3ccc(-c4ccccc4)cc3)cc2)cc1,1,82.272
54659583,Cc1ccc(S(=O)(=O)N2CC(O)COCC3OC(CC(=O)NCC4CCCCC4)CCC32)cc1,1,81.708
5738335,COc1cc(NC(N)=Nc2nc(C)cc(C)n2)cc(OC)c1,1,81.333
3064516,Fc1ccc2c(c1)Sc1ccc(Cl)cc1CC2N1CCN(CCC2OCCO2)CC1,1,81.188
60185392,O=C(Nc1ccc(C(F)(F)F)cc1)N1CC2NC(C1)C2c1ccc(-c2cccc(F)c2)cc1,1,80.764
25058266,COc1cc2sc3cc(NCCCN4CCOCC4)ccc3c(=O)c2cc1OC,1,80.66
16193042,Cc1cc(N2CCN(C)CC2)nc2ccc(NC(=S)NCCN3CCc4ccccc4C3)cc12,1,80.614
2470333,CCN(CC)CCN1C(=O)C(=Cc2ccc(Cl)c([N+](=O)[O-])c2)SC1=Nc1ccc(OC)cc1,1,80.344
60193768,CC1CN(C(C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2COC1CN(C)Cc1ccc(-c2ccccc2)cc1,1,80.107
60187750,COc1ccc2c3c(n(C)c2c1)C(CO)NCC31CN(Cc2cc(-c3ccccc3)on2)C1,1,80.027
54666541,COc1ccc(C#Cc2ccc(C3C(CO)N4CCCCN(C)CC34)cc2)cc1,1,79.857
24674,Cc1cc(N=Nc2ccc(C)c(N=Nc3cc(C)c(N)cc3N)c2)c(N)cc1N,1,79.779
60185446,N#Cc1ccc(-c2ccc(C3C4CN(S(=O)(=O)c5ccc(-c6ccccc6)cc5)CC3N4)cc2)cc1,1,79.48
750295,COc1ccccc1NC(=S)NC12CN3CN(CN(C3)C1)C2,1,79.175
16194083,Cc1ccc2nc(Cl)c3cc(C(=O)NCCCN4CCCC4)sc3c2c1,1,79.123
45280951,CCOc1ccc(CCN2C(=S)N(C(CC(C)C)CN3CCCC3CN3C(=S)NCC3Cc3ccc(O)cc3)CC2Cc2ccc(O)cc2)cc1,1,79.049
182791,c1ccc2cc3c(NCCN4CCOCC4)ccnc3cc2c1,1,79.046
46903394,CC1CN(C(C)CO)S(=O)(=O)c2ccc(C#Cc3ccccc3)cc2OC1CN(C)C(=O)CN(C)C,1,78.168375
3311528,CN(C1CCCCC1)S(=O)(=O)c1ccc(C(=O)Nc2sc3c(c2C(N)=O)CC(C)(C)NC3(C)C)cc1,1,77.811
44617252,CC1CCCCOC(CN(C)C(=O)Nc2ccc(C(F)(F)F)cc2)C(C)CN(C(C)CO)C(=O)c2cc(N(C)C)ccc2O1,1,77.804
60185461,COc1ccc(-c2ccc(C3C4CN(Cc5cc(OC)cc(OC)c5)CC3N4)cc2)cc1,1,77.789
60185539,O=C(Nc1ccc(C(F)(F)F)cc1)N1CC2NC(C1)C2c1ccc(C=Cc2ccccc2)cc1,1,77.7035
54660349,CS(=O)(=O)N1CC(O)COCC2OC(CC(=O)NCc3ccc(-c4ccccc4)cc3)CCC21,1,77.501
5281813,COc1cc(O)c2c(c1)oc(=O)c1c3cc(O)c(O)cc3oc21,1,77.397
44504685,Cc1noc(C)c1NC(=O)N(C)CC1Oc2ccc(NC(=O)Cc3ccccc3)cc2CC(=O)N(C(C)CO)CC1C,1,77.287
22434790,CC1=Nc2cc(C(=O)NCCCN3CCN(C)CC3)ccc2Sc2ccc(C)cc21,1,77.275
152086,Cc1cc(NCCCCCCCNc2cc(C)nc3cc([N+](=O)[O-])ccc23)c2ccc([N+](=O)[O-])cc2n1,1,77.23
54667875,CN1CCCCN2C(CO)C(c3ccc(C=Cc4ccccc4)cc3)C2C1,1,77.135
54617128,CC1CCCCOC(CN(C)Cc2ccccc2)C(C)CN(C(C)CO)C(=O)c2cc(NS(=O)(=O)c3ccc(F)cc3)ccc2O1,1,77.127
49789270,COc1ccc(CC(N)c2csc(NC(=O)Nc3ccccc3Oc3ccccc3)n2)cc1,1,77.018
4962779,O=C1Cc2cc(S(=O)(=O)N3CCNCC3)ccc2N1,1,76.895
1441103,Cc1nc2cc(-c3ccc(Cl)cc3)nn2c(NCCN(C)C)c1C,1,76.806
60188135,COc1ccc(-c2ccc(C3C4CN(C(=O)Nc5cccc(F)c5)CC3N4)cc2)cc1,1,76.7575
6729234,O=C1OC(c2ccccc2)C(c2ccccc2)N2C1C(C(=O)N1CCN(c3ncccn3)CC1)C1(C(=O)Nc3ccc(C#CCCO)cc31)C2c1ccccc1OCCO,1,76.226
4974442,CN(C)CCCn1cnc2c(c1=N)C(c1ccccc1)c1ccc3ccccc3c1O2,1,76.175
60187607,COc1ccc2c3c([nH]c2c1)C(CO)NCC31CCN(C(=O)Nc2ccc(F)cc2F)CC1,1,76.16
46948155,CC(C)Nc1nc(NCCN2CCCC2)c2sc(-c3ccccc3)cc2n1,1,76.074
60189912,COc1ccc2c3c(n(C)c2c1)C(CO)NCC31CN(CC2CCOCC2)C1,1,75.8
16188203,COc1ccc(-c2[nH]ncc2CN2CCCCCCC2)c(OC)c1,1,75.714
16191029,NC(=O)C1CCCN(CCNCc2cn[nH]c2-c2ccc(-c3ccccc3)cc2)C1,1,75.284
44602140,CN(C)CCCNC(=O)CC1CC(C(=O)N2CCCCC2)C2(CCc3ccccc3)c3[nH]c4cc(-c5ccco5)ccc4c3CCN2C1=O,1,75.142
49790068,CN(C)CCCNc1nc2cc(-c3ccc(C(=O)N4CCN(C)CC4)cc3)sc2c(=O)n1C,1,74.906
54666165,COc1ccccc1NC(=O)N1CCC2C1c1cc(C#Cc3ccc(F)cc3)ccc1N(C)C2CO,1,74.359
60185408,COc1cccc(-c2ccc(C3C4CN(Cc5cccc(F)c5)CC3N4)cc2)c1,1,74.05
49790045,CC(=O)c1cccc(-c2cnc3c(NC=O)cc(-c4ccc(N5CCN(C)CC5)cc4)cn23)c1,1,73.751
60188233,Cc1ccc(-c2ccc(C3C4CN(S(=O)(=O)c5ccc(C)cc5)CC3N4)cc2)cc1,1,73.695
54669306,CN(C)CC#Cc1ccc(C2C(CO)N3CCCCN(CC4CC4)CC23)cc1,1,73.675
44204874,CC(C)C(C)C=CC(C)C1CCC2C1(C)CCC1C23C=CC2(CC(O)CCC12C)N(c1ccc([N+](=O)[O-])cn1)O3,1,73.484
54644202,CN(C)CC(=O)NC1CCC(CCn2cc(CN(C)C)nn2)OC1CO,1,73.33
54669343,Cc1ccccc1S(=O)(=O)N1CCCCN2C(CO)C(c3ccc(-c4ccccc4)cc3)C2C1,1,72.959
60192547,O=S(=O)(c1ccc(-c2ccccc2)cc1)N1CC2NC(C1)C2c1ccc(-c2cccnc2)cc1,1,72.91
16188128,CCN1CCN(CCNC(=O)c2ccc3c(c2)N(Cc2ccc(F)cc2)C(=O)C(=Cc2ccccc2)S3)CC1,1,72.889
6729229,O=C1OC(c2ccccc2)C(c2ccccc2)N2C1C(C(=O)N1CCCCCCC1)C1(C(=O)Nc3ccc(C#CCCO)cc31)C2c1ccccc1OCCO,1,72.709
65558,O=C(Nc1ccc(C2=NCCN2)cc1)c1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c(Cl)c1,1,72.64
60193581,COc1ccc2c3c(n(C)c2c1)C(CO)N(CC1CC1)CC31CCN(C(=O)CN(C)C)CC1,1,72.555
44202163,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)C(CCCCN)n3cc(C(N)C(C)CC)nn3)CC2)nc(N2CCN(C(=O)C(C(C)O)n3cc(C(N)CCCCN)nn3)CC2)n1,1,72.491
60188196,O=C(Nc1ccccc1)N1CC2NC(C1)C2c1ccc(C=Cc2ccccc2)cc1,1,72.172
60185237,COc1ccc2c3c([nH]c2c1)C(CO)NCC31CCN(Cc2ccc(F)cc2)CC1,1,72.157
54662353,CN(C)C(=O)C1C(CO)C2Cn3c(ccc(C4=CCCCC4)c3=O)C1N2C,1,72.113
44202140,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)C(CCCCN)n3cc(CN)nn3)CC2)nc(N2CCN(C(=O)C(CCCCN)n3cc(C(N)C(C)CC)nn3)CC2)n1,1,72.093
54658547,Cc1ccccc1S(=O)(=O)N1CC(O)COCC2OC(CC(=O)NCCc3ccccc3)CCC21,1,71.792
60184957,COc1cccc(-c2ccc(C3C4CNCC3N4C(=O)Nc3ccc4c(c3)OCO4)cc2)c1,1,71.279
54667106,COc1ccc(NC(=O)N2CCCCN3C(CO)C(c4ccc(C5=CCCCC5)cc4)C3C2)cc1,1,71.216
46948049,CC(C)c1ccc(CNc2nc(NCC3CC3)nc3ccsc23)cc1,1,71.124
60185552,Fc1ccc(-c2ccc(C3C4CN(Cc5cccc(F)c5)CC3N4)cc2)cc1,0,71.0325
54669546,COc1ccccc1C#Cc1ccc(C2C(CO)N3CCCCN(C(=O)C4CCCC4)CC23)cc1,1,71.028
54623602,CC1CN(C(C)CO)S(=O)(=O)c2ccc(C#Cc3ccc(F)cc3)cc2OC1CN(C)C(=O)CN(C)C,1,70.998
60183533,CCC(=O)N1C(C#N)C(c2ccccc2-c2ccccc2)C1CO,1,70.928
54667237,CN1CCCCN2C(CO)C(c3ccc(C#Cc4ccccc4F)cc3)C2C1,1,70.78
16193161,Cc1cc(N2CCN(C)CC2)nc2ccc(NC(=S)N3CCN(c4ccccn4)CC3)cc12,1,70.564
54666678,CN(C)CC(=O)N1CCCCN2C(CO)C(c3ccc(C=Cc4ccccc4)cc3)C2C1,1,70.526
54632050,COc1cccc(NC(=O)Nc2ccc3c(c2)C(=O)N(C)CC(OC)C(C)CN(CC2CC2)C(C)CO3)c1,1,70.376
20889510,Cc1ccc(C)n1-c1nnc(N2CCC(C(=O)NCCCN3CCN(C)CC3)CC2)s1,1,70.336
60188133,Cc1ccc(-c2ccc(C3C4CN(Cc5cccc(F)c5)CC3N4)cc2)cc1,1,70.1075
54666600,CN(C)CC#Cc1ccc(C2C(CO)N3CCCCN(C(=O)Nc4ccccc4F)CC23)cc1,1,70.085
42610360,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(Cc1ccccc1)CCC(=O)N2C,1,69.849
54669359,Cc1ccc(-c2ccc(C3C(CO)N4CCCCN(S(=O)(=O)c5cccc(C)c5)CC34)cc2)cc1,1,69.834
20885957,CCN(CC)CCCNC(=O)c1[nH]c2ccccc2c1Sc1ccc(Cl)cc1,1,69.806
54657953,CN(C)C(=O)CC1CCC2C(COCC(O)CN2C(=O)c2ccncc2)O1,1,69.754
24981921,Cc1c(C(=O)Nc2ccc(S(=O)(=O)N(C)C3CCN(C)CC3)cc2)oc2c(Cl)cccc12,1,69.485
54666380,COc1cccc(-c2ccc3c(c2)C2C(CCN2C(=O)c2ccccc2F)C(CO)N3C)c1,1,69.377
60188258,O=C(Nc1ccccc1F)N1CC2NC(C1)C2c1ccc(C=Cc2ccccc2)cc1,1,69.112
60182866,N#Cc1ccc(-c2ccc(C3C4CNCC3N4Cc3cc(F)ccc3F)cc2)cc1,1,68.981
60186866,COc1ccc(CN2CC3(C2)CN(C(=O)CN(C)C)C(CO)c2[nH]c4cc(OC)ccc4c23)cc1,1,68.687
54616841,COc1ccc(NC(=O)Nc2ccc3c(c2)C(=O)N(C(C)CO)CC(C)C(CN(C)Cc2ccccc2)OCCCCC(C)O3)cc1,1,68.654
54666517,Cc1ccccc1-c1ccc(C2C(CO)N3CCCCN(S(=O)(=O)Cc4ccccc4)CC23)cc1,1,68.507
60185259,COc1ccc2c3c([nH]c2c1)C(CO)NCC31CCN(C(=O)Nc2ccccc2F)CC1,1,68.495
54669383,Cc1cccc(S(=O)(=O)N2CCCCN3C(CO)C(c4ccc(-c5ccccc5)cc4)C3C2)c1,1,68.32
54666244,COc1ccc(-c2ccc3c(c2)C2C(CCN2C(=O)C2CC2)C(CO)N3C)cc1,1,68.3
60185564,O=C(Nc1ccc2c(c1)OCO2)N1CC2NC(C1)C2c1ccc(-c2ccccc2)cc1,1,68.208
16193106,CCN1CCN(c2cc(C)c3cc(NC(=S)N(CC)CC)ccc3n2)CC1,1,68.117
60188247,COc1ccccc1CN1CC2NC(C1)C2c1ccc(C=Cc2ccccc2)cc1,1,67.969
44618327,COc1ccc(CN(C)CC2OCCCCC(C)Oc3ccc(NC(=O)Nc4cccc5ccccc45)cc3C(=O)N(C(C)CO)CC2C)cc1,0,67.87
60188228,COc1ccc(NC(=O)N2CC3NC(C2)C3c2ccc(-c3ccc(OC)cc3)cc2)cc1,1,67.646
54631447,CCCN1CC(C)C(OC)CN(C)C(=O)c2ccc(NC(=O)Nc3cccc(OC)c3)cc2OCC1C,1,67.517
54634699,COc1cccc(NC(=O)Nc2ccc3c(c2)C(=O)N(C)CC(OC)C(C)CNC(C)CO3)c1,1,67.46
24761447,CCOc1cc2[nH]c(=S)n(Cc3ccc(C(=O)NCCCN(CC)CC)cc3)c(=O)c2cc1OCC,1,67.437
3496658,O=C(NCCCN1CCCC1)c1ccc2c(c1)N(Cc1cccc(Cl)c1)C(=O)c1ccccc1S2=O,1,67.334
16746148,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)c4nccnc4N)c3)cc2C(F)(F)F)CC1,1,67.176
54669335,COc1ccccc1NC(=O)N1CCCCN2C(CO)C(c3ccc(-c4ccccc4)cc3)C2C1,1,67.154
54666201,COc1ccc(C#Cc2ccc3c(c2)C2C(CCN2S(=O)(=O)c2cccc(OC)c2)C(CO)N3C)cc1,1,67.08
51003627,NCc1ccc(OCCCN2CCC(C(O)(C3=CCCC3)c3ccccc3)CC2)cc1,1,67.059
49789705,CC(=O)c1ccc(-c2cnc3c(NC=O)cc(-c4ccc(N5CCN(C)CC5)cc4)cn23)cc1,1,66.987
54614561,COc1ccc(NC(=O)Nc2ccc3c(c2)CC(=O)N(C(C)CO)CC(C)C(CN(C)Cc2ccc(Oc4ccccc4)cc2)O3)cc1,1,66.958
54645996,COc1cccc(S(=O)(=O)Nc2ccc3c(c2)C2CC(CC(=O)NC4CCCCC4)OC(CO)C2O3)c1,1,66.938
60188214,COc1ccc(-c2ccc(C3C4CN(Cc5cccc(OC)c5)CC3N4)cc2)cc1,1,66.879
60183614,O=C(NCC1CCC2C(CN2Cc2cccc(Cl)c2)O1)C1CCC1,1,66.867
60185047,COc1ccc2c3c(n(C)c2c1)C(CO)NCC31CCN(Cc2cc(-c3ccccc3)on2)CC1,1,66.864
16008866,CC1CCCN(CCCNC(=O)c2cc3c(Cl)nc4ccccc4c3s2)C1,1,66.844
60183590,O=C(C1CCC1)N1CC2(C1)C(c1ccccc1)C(CO)N2Cc1ccc(Cl)cc1,1,66.717
51359962,CCN1CCN(Cc2ccc(NC(=O)c3cccc(-c4ccc5nc(NC(=O)C6CC6)sc5n4)c3)cc2C(F)(F)F)CC1,1,66.605
54666867,COc1ccc(NC(=O)N2CCCCN3C(CO)C(c4ccc(C#Cc5ccccn5)cc4)C3C2)cc1,1,66.365
1985867,CCCOc1cccc(C(=O)NC(=S)Nc2ccc(N3CCN(C)CC3)cc2)c1,1,66.118
60183616,COc1ccc(S(=O)(=O)NCC2CCC3C(CN3Cc3cc(F)ccc3F)O2)cc1,1,66.024
7149776,O=C(COc1ccc2ccc(=O)oc2c1)Nc1ccc(N2CCCCC2)cc1,1,65.976
44202150,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)C(CCCCN)n3cc(C(N)CC(N)=O)nn3)CC2)nc(N2CCN(C(=O)C(CCCN=C(N)N)n3cc(C(N)C(C)CC)nn3)CC2)n1,1,65.916
256880,Oc1ccccc1C=NCCN1CCN(CCN=Cc2ccccc2O)C1c1ccccc1O,1,65.916
60185437,COc1cc(CN2CC3NC(C2)C3c2ccc(-c3cccc(OC)c3)cc2)cc(OC)c1,1,65.754
60185417,Fc1cccc(-c2ccc(C3C4CN(Cc5ccccc5F)CC3N4)cc2)c1,0,65.7145
60185511,O=C(c1ccc(F)cc1)N1CC2NC(C1)C2c1ccc(C=Cc2ccccc2)cc1,1,65.696
44619327,COc1ccc(CN(C)CC2OCCCCC(C)Oc3ccc(NC(=O)Nc4ccc(C(F)(F)F)cc4)cc3C(=O)N(C(C)CO)CC2C)cc1,1,65.364
20856295,CCCCN(C)CCNC(=O)c1cc2c(-c3cccc(OC)c3)nn(C)c2s1,1,65.247
9549907,CCC(C)C1NC(=O)c2cc([N+](=O)[O-])cc(F)c2NCCCCC(C(N)=O)NC(=O)C(CCCCN)NC1=O,1,65.035
904970,Clc1ccc2[nH]c3c(c2c1)CNCC3,1,65.031
60185558,N#Cc1cccc(-c2ccc(C3C4CN(Cc5cocn5)CC3N4)cc2)c1,1,64.971
54669572,COc1ccc(NC(=O)N2CCCCN3C(CO)C(c4ccc(C5=CCCC5)cc4)C3C2)cc1,1,64.945
24982196,CCN(CC)CCCNC(=O)c1ccc2c3n(nc2c1)-c1ccc(Cl)cc1CO3,1,64.79
943137,CCOc1ccc2[nH]c3c(NCCN(C)C)ncnc3c2c1,1,64.728
60183494,CN(C)CCCNC(=O)CC1CCC2C(COCC(O)CN2CC2CCCCC2)O1,1,64.726
60183534,CC=Cc1ccccc1C1C(C#N)N(c2ncc(CC)s2)C1CO,1,64.645
54666547,COc1ccc(NC(=O)N2CCCCN3C(CO)C(c4ccc(-c5ccccc5F)cc4)C3C2)cc1,1,64.631
60185541,O=C(Nc1cccc(F)c1)N1CC2NC(C1)C2c1ccc(-c2ccc(F)cc2)cc1,1,64.574
49843143,Cc1noc(C)c1S(=O)(=O)N(C)CC1OCCCCC(C)Oc2ccc(NS(=O)(=O)c3cccs3)cc2C(=O)N(C(C)CO)CC1C,1,64.436
44202134,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)C(CCCCN)n3cc(CN)nn3)CC2)nc(N2CCN(C(=O)C(CC(N)=O)n3cc(C(N)C(C)CC)nn3)CC2)n1,1,64.39
24791532,CCOc1ccc(NCc2cccn2-c2nnc(N3CCC(C(=O)NCCCN4C(C)CCCC4C)CC3)s2)cc1,1,64.355
60185597,O=C(Nc1ccc(C(F)(F)F)cc1)N1CC2NC(C1)C2c1ccc(-c2ccccc2)cc1,0,64.296
16008810,CCC1CCCCN1CCCNC(=O)c1cc2c(Cl)nc3ccccc3c2s1,1,64.25
44619211,CC1CCCCOC(CN(C)Cc2ccccc2)C(C)CN(C(C)CO)C(=O)c2cc(NS(=O)(=O)c3ccc(Cl)cc3)ccc2O1,1,64.196
51360574,CN(CCc1ccccc1)c1cc2c(c3c1ccn3C)C1CCC2C1,1,63.875
54632680,COC1CN(C)C(=O)c2ccc(NC(=O)Nc3cc(Cl)cc(Cl)c3)cc2OCC(C)NCC1C,1,63.808
44537752,CC1CN(C(C)CO)C(=O)Cc2cc(NS(=O)(=O)c3ccccc3)ccc2OC1CN(C)Cc1ccc(Cl)c(Cl)c1,1,63.731
46948153,COc1cccc(CNc2nc(NCc3cccs3)nc3ccsc23)c1,1,63.721
54662290,CC(=O)N1C2Cn3c(cccc3=O)C1C(C(=O)NCC1CCCCC1)C2CO,1,63.309
6622499,O=C(NCCCN1CCCC1)c1cc2c(Cl)nc3ccccc3c2s1,1,63.147
42628534,CCN1C(=O)CCN(C2CCCC2)c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)ncc21,1,63.128
60192928,COc1ccc(C#Cc2ccc3c(c2)C2C(CCN2Cc2ccncc2)C(CO)N3)cc1,1,63.06
245742,Oc1c(CN2CCCCC2)ccc2cccnc12,1,63.005
3473207,CCN1CCN(c2cc(C)c3cc(NC(=O)c4cccs4)ccc3n2)CC1,1,62.947
